SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe
20MICRONS,20260626,187.69,219.45,184.32,200.08,1730929503.03,20 MICRONS LTD,Diversified,Cash Only,20260626,201.28333333333333,201.885,200.68166666666667,201.885,200.68166666666667,1.203333333333319,0.6014260962281682,Moderate,Bearish,Below CPR,False,False,0.36363636363636365,44,96205010.785,True,True,Higher,True,Risk Off,False,None,20.370714285714286,,,0.0590717299578052,17.99209301996026,False,False,No setup,0.0,None,Week 29 Jun – 03 Jul 2026,Weekly
21STCENMGM,20260626,33.51,34.45,32.06,33.2,414545.73,21ST CENTURY MGMT SERVICE,Diversified,Cash Only,20260626,33.23666666666667,33.255,33.21833333333334,33.255,33.21833333333334,0.03666666666666174,0.11044176706825826,Narrow,Bearish,Below CPR,False,True,0.045454545454545456,44,804404.625,True,True,Higher,True,Risk Off,True,None,2.6000000000000005,,,0.014102564102562205,0.5153447868353567,False,False,No setup,0.0,None,Week 29 Jun – 03 Jul 2026,Weekly
360ONE,20260626,1148.9,1155.5,1079.1,1085.4,2395850758.1,360 ONE WAM LIMITED,Financial Services,Cash Only,20260626,1106.6666666666667,1117.3,1096.0333333333335,1117.3,1096.0333333333335,21.266666666666424,1.959339106934441,Wide,Bearish,Below CPR,False,False,0.7954545454545454,44,3951575168.0,False,False,Lower,True,Risk Off,False,None,80.25357142857145,,,0.264993398899319,0.6063027163197316,False,False,No setup,0.0,None,Week 29 Jun – 03 Jul 2026,Weekly
3BBLACKBIO,20260626,1217.9,1225.0,1145.8,1159.7,74514828.1,3B BLACKBIO DX LTD.,Healthcare & Pharma,Cash Only,20260626,1176.8333333333333,1185.4,1168.2666666666664,1185.4,1168.2666666666664,17.133333333333667,1.4773935787991435,Wide,Bearish,Below CPR,False,False,0.4,10,67993536.45,False,False,Lower,False,Risk Off,False,None,,,,,1.095910464295316,False,False,No setup,0.0,None,Week 29 Jun – 03 Jul 2026,Weekly
3IINFOLTD,20260626,17.57,17.9,17.07,17.29,15072037.63,3I INFOTECH LIMITED,Information Technology,Cash Only,20260626,17.419999999999998,17.485,17.354999999999997,17.485,17.354999999999997,0.13000000000000256,0.7518796992481351,Wide,Bearish,Below CPR,False,False,0.4772727272727273,44,32924703.935,False,False,Lower,True,Risk Off,False,None,1.1835714285714285,,,0.10983705491852963,0.4577729130003793,False,False,No setup,0.0,None,Week 29 Jun – 03 Jul 2026,Weekly
3MINDIA,20260626,33350.0,34295.0,33110.0,33380.0,397648615.0,3M INDIA LIMITED,Diversified,Cash Only,20260626,33595.0,33702.5,33487.5,33702.5,33487.5,215.0,0.6440982624325944,Moderate,Bearish,Below CPR,False,False,0.36363636363636365,44,594505625.0,False,False,Higher,True,Risk Off,False,None,1913.2142857142858,,,0.11237633003546761,0.6688727545681338,False,False,No setup,0.0,None,Week 29 Jun – 03 Jul 2026,Weekly
3PLAND,20260626,33.0,33.95,31.2,31.64,329266.74,3P LAND HOLDINGS LIMITED,Diversified,Cash Only,20260626,32.263333333333335,32.575,31.951666666666668,32.575,31.951666666666668,0.6233333333333348,1.9700800674252048,Wide,Bearish,Below CPR,False,False,0.7272727272727273,44,829997.97,False,False,Outside,True,Risk Off,False,None,3.9042857142857144,,,0.15965361629467048,0.39670788592410655,False,False,No setup,0.0,None,Week 29 Jun – 03 Jul 2026,Weekly
5PAISA,20260626,326.0,359.75,326.0,353.6,98351412.65,5PAISA CAPITAL LIMITED,Stock Broking,Cash Only,20260626,346.45,342.875,350.025,350.025,342.875,7.149999999999977,2.0220588235294055,Wide,Bullish,Above CPR,False,False,0.6590909090909091,44,83163404.725,False,False,Higher,True,Risk Off,False,None,31.82357142857143,,,0.22467622831234638,1.1826285007837625,False,False,No setup,0.0,None,Week 29 Jun – 03 Jul 2026,Weekly
63MOONS,20260626,672.1,695.0,653.55,669.5,354826089.25,63 MOONS TECHNOLOGIES LTD,Diversified,Cash Only,20260626,672.6833333333333,674.275,671.0916666666666,674.275,671.0916666666666,3.183333333333394,0.47547921334330007,Moderate,Bearish,Below CPR,False,False,0.18181818181818182,44,449119756.9,False,False,Higher,True,Risk Off,True,None,70.76071428571429,,,0.0449872979020517,0.7900478297796301,False,False,No setup,0.0,None,Week 29 Jun – 03 Jul 2026,Weekly
A2ZINFRA,20260626,14.36,14.68,13.75,13.82,11055875.15,A2Z INFRA ENGINEERING LTD,Real Estate & Infra,Cash Only,20260626,14.083333333333334,14.215,13.951666666666668,14.215,13.951666666666668,0.26333333333333186,1.9054510371442248,Wide,Bearish,Below CPR,False,False,0.6,25,15130807.780000001,False,False,Lower,True,Risk Off,False,None,1.7671428571428567,,,0.14901643761789196,0.7306863791246972,False,False,No setup,0.0,None,Week 29 Jun – 03 Jul 2026,Weekly
AAATECH,20260626,95.8,97.78,94.01,95.16,8526708.5,AAA TECHNOLOGIES LIMITED,Information Technology,Cash Only,20260626,95.65000000000002,95.89500000000001,95.40500000000003,95.89500000000001,95.40500000000003,0.4899999999999807,0.5149222362336914,Moderate,Bearish,Below CPR,False,False,0.14814814814814814,27,10810729.1,False,False,Lower,True,Risk Off,True,None,7.0749999999999975,,,0.06925795053003263,0.7887264976420508,False,False,Short,0.5,None,Week 29 Jun – 03 Jul 2026,Weekly
AADHARHFC,20260626,516.0,542.0,489.0,518.5,1989298546.9,AADHAR HOUSING FINANCE L,Financial Services,Cash Only,20260626,516.5,515.5,517.5,517.5,515.5,2.0,0.3857280617164899,Moderate,Bullish,Above CPR,False,False,0.2727272727272727,44,807786766.25,True,False,Higher,True,Risk Off,False,None,34.51071428571428,,,0.0579530166614923,2.4626530540169025,False,False,No setup,0.0,None,Week 29 Jun – 03 Jul 2026,Weekly
AAKASH,20260626,9.32,9.35,8.67,8.84,5911374.85,AAKASH EXPLORATION SER L,Diversified,Cash Only,20260626,8.953333333333333,9.01,8.896666666666667,9.01,8.896666666666667,0.11333333333333329,1.2820512820512815,Wide,Bearish,Below CPR,False,False,0.46153846153846156,26,3510809.7199999997,True,False,Lower,True,Risk Off,False,None,1.647857142857143,,,0.06877618841207915,1.6837639523226569,False,False,No setup,0.0,None,Week 29 Jun – 03 Jul 2026,Weekly
AARNAV,20260626,24.21,25.15,23.9,24.49,8055532.0200000005,AARNAV FASHIONS LIMITED,Diversified,Cash Only,20260626,24.513333333333332,24.525,24.501666666666665,24.525,24.501666666666665,0.023333333333333428,0.09527698380291315,Narrow,Bearish,Below CPR,False,True,0.16666666666666666,18,6445243.050000001,False,False,Lower,True,Risk Off,True,None,2.7392857142857148,,,0.008518035636679737,1.2498414656372034,False,False,No setup,0.0,None,Week 29 Jun – 03 Jul 2026,Weekly
AARON,20260626,123.59,124.6,116.38,118.16,6109775.35,AARON INDUSTRIES LIMITED,Diversified,Cash Only,20260626,119.71333333333332,120.49,118.93666666666665,120.49,118.93666666666665,1.5533333333333417,1.314601670051914,Wide,Bearish,Below CPR,False,False,0.5681818181818182,44,9069684.145,False,False,Lower,True,Risk Off,False,None,12.667857142857144,,,0.12262005450615608,0.6736480843567458,False,False,No setup,0.0,None,Week 29 Jun – 03 Jul 2026,Weekly
