TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-03,2026-09-03,CM,NSE,STK,765118,INE097E01028,MINALIND,BE,,,,,MINAL INDUSTRIES LTD.,5.1,5.1,5.0,5.1,5.1,4.86,,5.1,,,270637,1379527.01,186,F1,1,,,,,,Cash Only,Diversified,False,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,0.0,0.0,Narrow,Neutral,Above CPR,False,False,0.16666666666666666,9,448859.88,True,True,Higher,False,Risk Off,False,Bullish Virgin,,,,,3.073402349971666,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,7165,INE287C01037,MICEL,BE,,,,,MIC ELECTRONICS LTD,37.48,37.48,37.48,37.48,37.48,38.24,,37.32,,,76614,2871492.72,418,F1,1,,,,,,Cash Only,Diversified,False,38.24,38.24,38.24,38.24,38.24,38.24,38.24,38.24,0.0,0.0,Narrow,Neutral,Below CPR,False,False,0.025,60,42267821.864999995,True,True,Lower,True,Risk Off,False,Bearish Virgin,1.082857142857142,43.45580000000001,40.373400000000004,0.0,0.06793566815842358,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,9558,INE256Z01025,AKSHAR,EQ,,,,,AKSHAR SPINTEX LIMITED,0.42,0.43,0.42,0.42,0.43,0.42,,0.42,,,550317,233504.85,281,F1,1,,,,,,Cash Only,Diversified,False,0.43,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.3333333333333333,60,297345.675,False,False,Higher,True,Risk Off,False,Bullish Virgin,0.018571428571428572,0.42,0.4461,0.0,0.7852976169907298,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,18562,INE997Y01027,MITTAL,EQ,,,,,MITTAL LIFE STYLE LIMITED,0.81,0.82,0.77,0.78,0.79,0.81,,0.78,,,697470,555024.34,473,F1,1,,,,,,Cash Only,Diversified,False,0.82,0.8,0.81,0.81,0.81,0.81,0.81,0.81,0.0,0.0,Narrow,Neutral,Below CPR,False,False,0.8416666666666667,60,369050.05,False,False,Lower,True,Risk Off,False,None,0.038571428571428576,0.9091999999999999,0.9411,0.0,1.5039270147775348,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,-2,0,-2
2026-09-03,2026-09-03,CM,NSE,STK,765210,INE574G01013,VASUPRADA,EQ,,,,,SHRI VASUPRADA PLANTATI L,102.0,102.0,102.0,102.0,102.0,97.2,,102.0,,,105,10710.0,3,F1,1,,,,,,Cash Only,Diversified,False,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,0.0,0.0,Narrow,Neutral,Above CPR,False,False,0.3125,8,4714.58,True,True,Higher,False,Risk Off,False,Bullish Virgin,,,,,2.271676374141493,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,10192,INE979R01011,SHYAMCENT,BE,,,,,SHYAM CENTURY FERROUS LTD,4.85,5.05,4.85,4.96,5.0,5.02,,5.0,,,47873,237935.82,124,F1,1,,,,,,Cash Only,Diversified,False,5.19,4.85,5.02,5.02,5.02,5.02,5.02,5.02,0.0,0.0,Narrow,Neutral,Below CPR,False,False,0.35833333333333334,60,479479.86,False,False,Higher,True,Risk Off,False,None,0.4664285714285716,5.2922,5.1909,0.0,0.496237360209457,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,758997,INE319Z01021,SUPREMEENG,BZ,,,,,SUPREME ENGINEERING LTD,2.98,2.98,2.98,2.98,2.98,2.93,,2.98,,,138558,412902.84,87,F1,1,,,,,,Cash Only,Diversified,False,2.93,2.93,2.93,2.93,2.93,2.93,2.93,2.93,0.0,0.0,Narrow,Neutral,Above CPR,False,False,0.75,2,2399281.155,False,False,Higher,False,Risk Off,False,Bullish Virgin,,,,,0.17209439549822167,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,14403,INE952H01027,RAJTV,EQ,,,,,RAJ TV NETWORK LTD,8.49,9.25,8.49,8.49,8.49,8.93,,8.49,,,96443,818890.63,203,F1,1,,,,,,Cash Only,Diversified,False,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,0.0,0.0,Narrow,Neutral,Below CPR,False,False,0.9083333333333333,60,362377.415,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.5257142857142858,11.1868,15.206,0.0,2.2597728117244835,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,9805,INE138C01024,KANORICHEM,BE,,,,,KANORIACHEMICALS-,157.8,157.8,152.9,155.68,156.0,154.75,,155.68,,,72495,11295949.49,158,F1,1,,,,,,Cash Only,Chemicals & Fertilizers,False,159.45,150.05,154.75,154.75,154.75,154.75,154.75,154.75,0.0,0.0,Narrow,Neutral,Above CPR,False,False,0.5583333333333333,60,1437120.02,False,False,Lower,True,Risk Off,False,None,10.623571428571429,78.7506,75.9686,0.0,7.860129517922936,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,2181,INE323A01026,BOSCHLTD,EQ,,,,,BOSCH LIMITED,47230.0,47480.0,46720.0,47000.0,47000.0,47250.0,,47000.0,,,23197,1090572550.0,10173,F1,1,,,,,,Cash Only,Automobile and Auto Components,True,48090.0,46410.0,47250.0,47250.0,47250.0,47250.0,47250.0,47250.0,0.0,0.0,Narrow,Neutral,Below CPR,False,False,0.058333333333333334,60,1398344847.5,True,True,Lower,True,Risk Off,False,Bearish Virgin,1154.642857142857,43682.0,40540.6,0.0,0.7799024339023067,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,8886,INE022C01012,EUROTEXIND,BE,,,,,EUROTEX IND & EXPORTS LTD,13.99,13.99,13.99,13.99,13.99,13.99,,13.99,,,271,3791.29,4,F1,1,,,,,,Cash Only,Diversified,False,,,,13.99,13.99,13.99,13.99,13.99,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,,0,,False,False,Unknown,False,Risk Off,False,None,,,,,,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,2610,INE844A01013,PEARLPOLY,EQ,,,,,PEARL POLYMERS LTD,15.5,15.69,15.06,15.29,15.48,15.25,,15.29,,,2625,40239.29,49,F1,1,,,,,,Cash Only,Diversified,False,15.5,15.0,15.25,15.25,15.25,15.25,15.25,15.25,0.0,0.0,Narrow,Neutral,Above CPR,False,False,0.925,60,222086.535,False,False,Inside,True,Risk Off,False,None,0.8778571428571429,16.6274,18.6829,0.0,0.18118743668993711,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,18024,INE023M01027,SETUINFRA,BZ,,,,,SETUBANDHAN INFRA LTD,0.55,0.55,0.55,0.55,0.55,0.53,,0.55,,,20621,11341.55,22,F1,1,,,,,,Cash Only,Real Estate & Infra,False,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.0,0.0,Narrow,Neutral,Above CPR,False,False,0.75,2,11134.875,False,False,Higher,False,Risk Off,False,Bullish Virgin,,,,,1.018561052548861,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,25881,INE691G01015,IMPEXFERRO,BZ,,,,,IMPEX FERRO TECH LIMITED,4.63,4.63,4.63,4.63,4.63,4.54,,4.77,,,34985,161980.55,18,F1,1,,,,,,Cash Only,Diversified,False,4.54,4.54,4.54,4.54,4.54,4.54,4.54,4.54,0.0,0.0,Narrow,Neutral,Above CPR,False,False,0.75,2,39624.399999999994,False,False,Higher,False,Risk Off,False,Bullish Virgin,,,,,4.087899122762742,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,765195,INE457P01020,TOYAMSL,EQ,,,,,TOYAM SPORTS LTD.,0.64,0.64,0.61,0.61,0.62,0.63,,0.61,,,278952,174676.48,165,F1,1,,,,,,Cash Only,Diversified,False,0.64,0.62,0.63,0.63,0.63,0.63,0.63,0.63,0.0,0.0,Narrow,Neutral,Below CPR,False,False,0.8846153846153846,13,214714.65,False,False,Inside,False,Risk Off,False,None,,,,,0.8135284667348037,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,764915,INE167H01014,SIMPLXREA,EQ,,,,,SIMPLEX REALTY LTD.,139.5,139.5,139.5,139.5,139.5,136.68,,140.13,,,1,139.5,1,F1,1,,,,,,Cash Only,Diversified,False,,,,139.5,139.5,139.5,139.5,139.5,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,,0,,False,False,Unknown,False,Risk Off,False,None,,,,,,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,6042,INE546V01010,EIFFL,BE,,,,,EURO (I) FRESH FOODS LTD,278.6,278.6,278.6,278.6,278.6,284.25,,278.6,,,543,151279.8,10,F1,1,,,,,,Cash Only,Diversified,False,284.25,284.25,284.25,284.25,284.25,284.25,284.25,284.25,0.0,0.0,Narrow,Neutral,Below CPR,False,False,0.025,60,4743112.59,True,True,Lower,True,Risk Off,False,Bearish Virgin,23.659999999999997,248.85039999999998,243.0186,0.0,0.03189462555009684,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
