TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,NEXT_Pivot,NEXT_BC,NEXT_TC,NEXT_CPR_Top,NEXT_CPR_Bottom,NEXT_CPR_Width,NEXT_CPR_Width_Pct,NEXT_CPR_Class,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-24,2026-09-24,CM,NSE,STK,3908,INE309M01020,PREMIERPOL,EQ,,,,,PREMIER POLYFILM LTD,98.0,106.0,93.2,100.51,99.3,96.72,,100.52,,,6670334,675811665.53,74672,F1,1,,,,,,Cash Only,Diversified,False,97.22,81.14,96.72,91.69333333333334,89.18,94.20666666666668,94.20666666666668,89.18,5.026666666666671,5.19713261648746,Wide,Bullish,Above CPR,99.90333333333332,99.6,100.20666666666665,100.20666666666665,99.6,0.6066666666666549,0.6035883660000546,Moderate,False,False,0.21666666666666667,60,22273686.04,False,False,Higher,True,Risk On,True,None,5.700000000000001,81.5518,68.9973,0.8818713450292404,30.341258483950508,True,True,Long,1.0,None,Liftoff,90,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹94.21) with massive 30.3x volume surge (60D Narrow CPR). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹94.21 with stop below Pivot (₹91.69).,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (30.34x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-24,2026-09-24,CM,NSE,STK,18571,INE934S01014,GNA,EQ,,,,,GNA AXLES LIMITED,601.5,648.0,590.0,620.45,617.3,596.65,,620.41,,,7316206,4585862051.2,165697,F1,1,,,,,,Cash Only,Diversified,False,601.0,550.6,596.65,582.75,575.8,589.7,589.7,575.8,13.900000000000091,2.3296740132406084,Wide,Bullish,Above CPR,619.4833333333333,619.0,619.9666666666667,619.9666666666667,619.0,0.966666666666697,0.15580089719827495,Narrow,False,False,0.16666666666666666,60,169406603.875,True,True,Higher,True,Risk On,True,Bullish Virgin,25.88928571428573,542.43,475.12549999999993,0.5369016416057419,27.070149252173007,True,True,Long,1.0,None,Liftoff,90,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹589.70) with massive 27.1x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹589.70 with stop below Pivot (₹582.75).,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (27.07x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-24,2026-09-24,CM,NSE,STK,31841,INE099F01013,SREEL,BE,,,,,SREELEATHERS LIMITED,293.89,308.5,290.0,299.57,300.0,293.89,,299.04,,,22108,6699603.78,569,F1,1,,,,,,Cash Only,Diversified,False,293.89,276.25,293.89,288.01,285.07,290.95,290.95,285.07,5.8799999999999955,2.0007485794004545,Wide,Bullish,Above CPR,299.3566666666666,299.25,299.46333333333325,299.46333333333325,299.25,0.213333333333253,0.07121318334053911,Narrow,False,False,0.25,60,3038262.3550000004,True,True,Higher,True,Risk On,True,None,23.312142857142867,251.067,225.0198,0.2522290651714309,2.2050774413784944,True,True,Long,1.0,None,None,0,No active J-Curve setup.,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.21x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-24,2026-09-24,CM,NSE,STK,19884,INE818W01011,ESAFSFB,BE,,,,,ESAF SMALL FINANCE BANK L,40.51,42.4,39.57,40.82,40.66,40.69,,40.81,,,1751479,72493470.43,2641,F1,1,,,,,,Cash Only,Diversified,False,41.22,38.7,40.69,40.20333333333333,39.96,40.446666666666665,40.446666666666665,39.96,0.4866666666666646,1.1960350618497533,Wide,Bullish,Above CPR,40.93,40.985,40.875,40.985,40.875,0.10999999999999943,0.26947574718275213,Moderate,False,False,0.23333333333333334,60,31664549.305,False,False,Higher,True,Risk On,True,None,1.596428571428572,37.65,32.5764,0.30484712900820143,2.2894205672004593,True,True,Long,1.0,None,Liftoff,80,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹40.45) with strong 2.3x volume (60D Narrow CPR). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹40.45 with stop below Pivot (₹40.20).,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.29x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-24,2026-09-24,CM,NSE,STK,595,INE120A01034,CARBORUNIV,EQ,,,,,CARBORUNDUM UNIVERSAL LTD,1264.0,1368.9,1257.1,1296.5,1285.0,1264.5,,1296.38,,,3529279,4682065757.9,166670,F1,1,,,,,,Cash Only,Capital Goods,True,1272.9,1212.5,1264.5,1249.9666666666667,1242.7,1257.2333333333333,1257.2333333333333,1242.7,14.533333333333303,1.149334387768549,Wide,Bullish,Above CPR,1307.5,1313.0,1302.0,1313.0,1302.0,11.0,0.8484381025838797,Wide,False,False,0.2,60,183918498.4,True,False,Higher,True,Risk On,True,None,52.05,1103.812,1090.896,0.27921869996797893,25.457285692476052,True,True,Long,1.0,None,Liftoff,90,"🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹1,257.23) with massive 25.5x volume surge (60D Narrow CPR). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹1,257.23 with stop below Pivot (₹1,249.97).",Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (25.46x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-24,2026-09-24,CM,NSE,STK,22284,INE319Y01024,TIRUPATIFL,BE,,,,,TIRUPATI FORGE LIMITED,81.5,82.25,76.65,79.87,79.8,78.34,,79.87,,,1212481,96858046.01,2963,F1,1,,,,,,Cash Only,Diversified,False,78.34,76.0,78.34,77.56,77.17,77.95,77.95,77.17,0.7800000000000011,0.9956599438345686,Wide,Bullish,Above CPR,79.59,79.45,79.73,79.73,79.45,0.28000000000000114,0.35056967572305137,Moderate,False,False,0.025,60,27772009.58,True,True,Higher,True,Risk On,True,None,3.2928571428571454,60.961800000000004,48.1364,0.23687635574837326,3.487613877238192,True,True,Long,1.0,None,Liftoff,89,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹77.95) with massive 3.5x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹77.95 with stop below Pivot (₹77.56).,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (3.49x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-24,2026-09-24,CM,NSE,STK,6226,INE112X01025,SIKKO,BE,,,,,SIKKO INDUSTRIES LIMITED,6.11,6.42,5.94,6.42,6.42,6.12,,6.42,,,1886697,11962516.47,782,F1,1,,,,,,Cash Only,Diversified,False,6.21,5.88,6.12,6.07,6.045,6.095000000000001,6.095000000000001,6.045,0.05000000000000071,0.8169934640522992,Wide,Bullish,Above CPR,6.260000000000001,6.18,6.340000000000002,6.340000000000002,6.18,0.16000000000000192,2.49221183800626,Wide,False,False,0.1,60,2295796.3200000003,True,True,Higher,True,Risk On,True,None,0.3614285714285714,4.8814,4.6402,0.13833992094861858,5.2106174950223805,True,True,Long,1.0,None,None,0,No active J-Curve setup.,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (5.21x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-24,2026-09-24,CM,NSE,STK,18011,INE716A01013,WHIRLPOOL,EQ,,,,,WHIRLPOOL OF INDIA LTD,810.0,878.0,810.0,853.45,860.1,865.25,,853.61,,,7497954,6238317394.4,205329,F1,1,,,,,,Cash Only,Consumer Durables,True,865.25,722.2,865.25,817.5666666666666,793.725,841.4083333333332,841.4083333333332,793.725,47.68333333333317,5.510931330058731,Wide,Bullish,Above CPR,847.15,844.0,850.3,850.3,844.0,6.2999999999999545,0.7381803269084252,Moderate,False,False,0.48333333333333334,60,184568131.075,False,False,Higher,True,Risk On,False,None,28.989285714285717,784.668,808.372,1.644860580674299,33.79953710353731,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-24,2026-09-24,CM,NSE,STK,762685,INE572D01014,FRONTSP,EQ,,,,,FRONTIER SPRINGS LTD.,1451.8,1569.8,1451.8,1510.4,1490.1,1394.6,,1510.45,,,1615746,2453990351.2,110705,F1,1,,,,,,Cash Only,Diversified,False,1394.6,1175.4,1394.6,1321.5333333333333,1285.0,1358.0666666666666,1358.0666666666666,1285.0,73.0666666666666,5.239256178593619,Wide,Bullish,Above CPR,1510.6666666666667,1510.8,1510.5333333333335,1510.8,1510.5333333333335,0.26666666666642413,0.01765536723162236,Narrow,False,False,0.9,60,18655721.7,False,False,Higher,True,Risk On,False,Bullish Virgin,53.44285714285713,1316.4080000000001,1417.511,1.3671923728058444,131.54089617449642,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-24,2026-09-24,CM,NSE,STK,14139,INE05ST01028,SBGLP,EQ,,,,,SURATWWALA BUS GROUP LTD,23.64,25.45,22.1,22.89,23.3,24.31,,22.92,,,202878,4772579.11,1163,F1,1,,,,,,Cash Only,Diversified,False,28.0,23.34,24.31,25.21666666666667,25.67,24.763333333333335,25.67,24.763333333333335,0.9066666666666663,3.729603729603728,Wide,Bearish,Below CPR,23.48,23.775,23.185000000000002,23.775,23.185000000000002,0.5899999999999963,2.5775447793796253,Wide,False,False,0.16666666666666666,60,543295.4450000001,True,True,Higher,True,Risk On,True,None,2.717857142857143,24.4298,25.143800000000002,0.3335961454226893,8.784500503220674,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
