SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
APOLLOTYRE,20260911,428.0,430.0,408.0,417.65,873755785.1,APOLLO TYRES LTD,Automobile and Auto Components,Cash Only,20260911,418.55,419.0,418.1,419.0,418.1,0.8999999999999773,0.2154914402011199,Narrow,Bearish,Below CPR,False,True,0.16981132075471697,53,2156739461.2000003,True,False,Lower,True,Risk Off,True,None,23.98214285714286,455.30400000000003,,0.03752792256142868,0.4051281115864807,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
APOLSINHOT,20260911,1218.1,1237.7,1181.0,1226.7,5648880.4,APOLLO SINDOORI HOTEL LTD,Diversified,Cash Only,20260911,1215.1333333333332,1209.35,1220.9166666666665,1220.9166666666665,1209.35,11.566666666666606,0.9429091600771669,Wide,Bullish,Above CPR,False,False,0.5283018867924528,53,5970711.2,False,False,Overlapping,True,Risk Off,False,None,110.22142857142856,1226.143,,0.10494027174734787,0.9460984145406329,True,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
APOORVA,20260911,25.25,27.88,24.04,27.63,62941.54,APOORVA LEAS F & INV C L,Diversified,Cash Only,20260911,26.516666666666666,25.96,27.07333333333333,27.07333333333333,25.96,1.1133333333333297,4.029436602726492,Wide,Bullish,Above CPR,False,False,1.0,4,32662.809999999998,False,False,Higher,False,Risk Off,False,None,,,,,1.9270093418171923,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
APTECHT,20260911,90.98,90.98,85.5,88.2,23483696.11,APTECH LIMITED,Information Technology,Cash Only,20260911,88.22666666666667,88.24000000000001,88.21333333333334,88.24000000000001,88.21333333333334,0.026666666666670835,0.03023431594860639,Narrow,Bearish,Below CPR,False,True,0.023255813953488372,43,79154283.16,True,True,Lower,True,Risk Off,True,None,13.01857142857143,,,0.002048355828669986,0.29668256943886145,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
APTUS,20260911,258.0,260.04,245.5,249.11,1489597904.93,APTUS VALUE HSG FIN I LTD,Financial Services,Cash Only,20260911,251.55000000000004,252.77,250.33000000000007,252.77,250.33000000000007,2.439999999999941,0.9794869736260852,Wide,Bearish,Below CPR,False,False,0.41509433962264153,53,1591696221.2,False,False,Lower,True,Risk Off,False,None,19.28928571428571,267.2202,,0.12649509350120045,0.9358556520332587,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
AQYLON,20260911,22.79,24.65,20.89,21.24,88183843.54,AQYLON NEXUS LIMITED,Diversified,Cash Only,20260911,22.26,22.77,21.750000000000004,22.77,21.750000000000004,1.019999999999996,4.802259887005631,Wide,Bearish,Below CPR,False,False,0.5517241379310345,29,299112364.0,False,False,Overlapping,True,Risk Off,False,None,6.034285714285715,,,0.16903409090909025,0.2948184500323765,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARCHIDPLY,20260911,104.2,105.25,98.16,101.96,9972888.99,ARCHIDPLY IND. LTD,Diversified,Cash Only,20260911,101.79,101.705,101.87500000000001,101.87500000000001,101.705,0.17000000000001592,0.16673205178502937,Narrow,Bullish,Above CPR,True,False,0.09433962264150944,53,6706502.65,False,False,Lower,True,Risk Off,True,None,8.796428571428574,87.0774,,0.0193260251725556,1.4870476477035315,True,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARCHIES,20260911,13.34,13.9,12.06,12.19,1917805.3599999999,ARCHIES LTD,Diversified,Cash Only,20260911,12.716666666666667,12.98,12.453333333333333,12.98,12.453333333333333,0.5266666666666673,4.3204812687995675,Wide,Bearish,Below CPR,False,False,0.9411764705882353,51,1532772.51,False,False,Lower,True,Risk Off,False,None,1.237142857142857,15.9418,,0.42571208622016987,1.2512002580213288,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARCL,20260911,228.8,249.9,222.2,249.9,2090470.01,ARCL ORGANICS LTD.,Diversified,Cash Only,20260911,240.66666666666666,236.05,245.2833333333333,245.2833333333333,236.05,9.233333333333292,3.6948112578364514,Wide,Bullish,Above CPR,False,False,1.0,4,388376.43,False,False,Higher,False,Risk Off,False,None,,,,,5.382587223431659,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARDEE,20260911,55.66,57.7,50.48,50.91,975454472.51,ARDEE INDUSTRIES LIMITED,Diversified,Cash Only,20260911,53.03,54.09,51.97,54.09,51.97,2.1200000000000045,4.1642113533686995,Wide,Bearish,Below CPR,False,False,0.8,5,2226680460.74,False,False,Lower,False,Risk Off,False,None,,,,,0.4380756420639826,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARE&M,20260911,864.2,864.2,803.75,813.9,1753391095.8,AMARA RAJA ENERGY MOB LTD,Automobile and Auto Components,Cash Only,20260911,827.2833333333333,833.975,820.5916666666666,833.975,820.5916666666666,13.38333333333344,1.644346152270972,Wide,Bearish,Below CPR,False,False,0.7924528301886793,53,1637880756.25,False,False,Lower,True,Risk Off,False,None,56.842857142857135,880.163,,0.23544441652006556,1.0705242668669397,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARENTERP,20260911,34.65,36.0,30.05,33.34,329654.41000000003,RAJDARSHAN INDUSTRIES LTD,Diversified,Cash Only,20260911,33.13,33.025,33.23500000000001,33.23500000000001,33.025,0.21000000000000796,0.6298740251949848,Moderate,Bullish,Above CPR,False,False,0.22641509433962265,53,317090.08,True,True,Lower,True,Risk Off,True,None,5.725,41.653800000000004,,0.03668122270742497,1.039623850736674,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARFIN,20260911,88.7,98.86,85.14,85.98,755736532.88,ARFIN INDIA LIMITED,Diversified,Cash Only,20260911,89.99333333333334,92.0,87.98666666666668,92.0,87.98666666666668,4.013333333333321,4.667752190431869,Wide,Bearish,Below CPR,False,False,0.975,40,582660997.14,False,False,Higher,True,Risk Off,False,None,8.721428571428573,,,0.4601692601692587,1.2970432834693653,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARIES,20260911,501.5,524.75,445.2,475.6,101561152.25,ARIES AGRO LTD.,Diversified,Cash Only,20260911,481.8500000000001,484.975,478.72500000000014,484.975,478.72500000000014,6.249999999999886,1.314129520605527,Wide,Bearish,Below CPR,False,False,0.4528301886792453,53,50542756.6,False,False,Inside,True,Risk Off,False,None,37.11785714285713,358.018,,0.16838256518810435,2.0094106273973984,True,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARIHANT,20260911,979.9,985.25,850.55,887.75,6825993.2,ARIHANT FOUN & HOU LTD,Diversified,Cash Only,20260911,907.85,917.9,897.8000000000001,917.9,897.8000000000001,20.09999999999991,2.264150943396216,Wide,Bearish,Below CPR,False,False,0.7142857142857143,21,16285095.0,False,False,Lower,True,Risk Off,False,None,134.6107142857143,,,0.14931946618556086,0.41915587228689793,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARIHANTCAP,20260911,80.5,80.5,74.52,79.0,53973123.06,ARIHANT CAPITAL MKTS LTD,Diversified,Cash Only,20260911,78.00666666666666,77.50999999999999,78.50333333333333,78.50333333333333,77.50999999999999,0.9933333333333394,1.2573839662447335,Wide,Bullish,Above CPR,False,False,0.37735849056603776,53,127561939.42,False,False,Lower,True,Risk Off,False,None,6.380714285714289,81.1346,,0.15567745065114458,0.423113064174201,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARIHANTSUP,20260911,229.5,239.1,215.0,218.45,16144248.25,ARIHANT SUPERSTRUCT LTD,Diversified,Cash Only,20260911,224.1833333333333,227.05,221.3166666666666,227.05,221.3166666666666,5.733333333333405,2.6245517662318174,Wide,Bearish,Below CPR,False,False,0.8113207547169812,53,52381652.1,False,False,Lower,True,Risk Off,False,None,19.235714285714273,289.70259999999996,,0.2980566901844327,0.308204258605276,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARIS,20260911,129.35,134.52,122.0,125.46,956281131.82,ARISINFRA SOLUTIONS LTD,Diversified,Cash Only,20260911,127.32666666666665,128.26,126.39333333333332,128.26,126.39333333333332,1.8666666666666742,1.4878580158350665,Wide,Bearish,Below CPR,False,False,0.2903225806451613,31,701537632.15,True,False,Lower,True,Risk Off,False,None,12.517142857142858,,,0.14912881381724172,1.3631216459326474,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARKADE,20260911,125.77,126.85,120.0,122.03,105737151.19999999,ARKADE DEVELOPERS LIMITED,Diversified,Cash Only,20260911,122.96,123.425,122.49499999999999,123.425,122.49499999999999,0.9300000000000068,0.7621076784397335,Wide,Bearish,Below CPR,False,False,0.4716981132075472,53,236107626.33999997,False,False,Overlapping,True,Risk Off,False,None,8.629285714285714,131.2182,,0.10777253538614431,0.44783454409785245,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARMANFIN,20260911,2068.0,2084.9,1960.5,2011.3,199079362.7,ARMAN FIN SERV LTD,Diversified,Cash Only,20260911,2018.8999999999999,2022.7,2015.0999999999997,2022.7,2015.0999999999997,7.600000000000364,0.3778650623974725,Moderate,Bearish,Below CPR,False,False,0.18867924528301888,53,266231672.29999998,False,False,Inside,True,Risk Off,True,None,150.49285714285716,1666.066,,0.050500735678012755,0.7477673898831608,True,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
AROGRANITE,20260911,24.95,25.05,23.0,23.38,1575420.01,ARO GRANITE IND. LTD.,Diversified,Cash Only,20260911,23.81,24.025,23.595,24.025,23.595,0.4299999999999997,1.8391787852865686,Wide,Bearish,Below CPR,False,False,0.6981132075471698,53,1600237.06,False,False,Lower,True,Risk Off,False,None,1.9128571428571421,28.0324,,0.22479462285287521,0.9844916415071652,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARROWGREEN,20260911,814.1,829.0,776.1,813.0,64671377.05,ARROW GREENTECH LIMITED,Diversified,Cash Only,20260911,806.0333333333333,802.55,809.5166666666667,809.5166666666667,802.55,6.966666666666697,0.8569085690856946,Wide,Bullish,Above CPR,False,False,0.2619047619047619,42,56380142.975,False,False,Higher,True,Risk Off,False,None,93.11071428571428,,,0.07482132126372887,1.1470594723159266,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARSHIYA,20260911,0.72,0.77,0.68,0.76,1242947.0799999998,ARSHIYA LIMITED,Diversified,Cash Only,20260911,0.7366666666666667,0.7250000000000001,0.7483333333333333,0.7483333333333333,0.7250000000000001,0.023333333333333206,3.0701754385964746,Wide,Bullish,Above CPR,False,False,1.0,2,1024995.5999999999,False,False,Overlapping,False,Risk Off,False,None,,,,,1.2126365030249886,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARSSBL,20260911,515.0,524.7,488.0,490.25,290356256.6,ANAND RATHI SH N STK BR L,Diversified,Cash Only,20260911,500.98333333333335,506.35,495.6166666666667,506.35,495.6166666666667,10.733333333333348,2.189359170491249,Wide,Bearish,Below CPR,False,False,0.72,50,963344533.075,False,False,Lower,True,Risk Off,False,None,34.757142857142846,551.325,,0.30880942594876065,0.3014043746874045,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARTEMISMED,20260911,337.5,362.0,332.15,344.9,1088335988.8,ARTEMIS MED SERVICE LTD,Diversified,Cash Only,20260911,346.34999999999997,347.075,345.62499999999994,347.075,345.62499999999994,1.4500000000000455,0.4204117135401698,Moderate,Bearish,Below CPR,False,False,0.20754716981132076,53,205078179.55,True,False,Higher,True,Risk Off,True,None,21.0,262.7276,,0.06904761904762122,5.306932171858163,True,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARTNIRMAN,20260911,40.63,41.1,38.0,39.92,398511.05,ART NIRMAN LIMITED,Diversified,Cash Only,20260911,39.67333333333333,39.55,39.79666666666667,39.79666666666667,39.55,0.2466666666666697,0.617902471609894,Moderate,Bullish,Above CPR,False,False,0.2,45,310663.92,True,True,Lower,True,Risk Off,True,None,4.367142857142857,,,0.05648239014284226,1.282772231805998,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARVEE,20260911,162.2,224.99,162.2,180.69,50634136.61000001,ARVEE LABORATORIES I LTD,Diversified,Cash Only,20260911,189.29333333333332,193.595,184.99166666666665,193.595,184.99166666666665,8.603333333333353,4.761377681849218,Wide,Bearish,Below CPR,False,False,0.9,40,943469.125,False,False,Higher,True,Risk Off,False,None,21.837142857142858,,,0.39397705961882423,53.6680377431535,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARVIND,20260911,546.2,607.15,546.15,575.1,2269361360.15,ARVIND LIMITED,Diversified,Cash Only,20260911,576.1333333333333,576.65,575.6166666666667,576.65,575.6166666666667,1.033333333333303,0.17967889642380505,Narrow,Bearish,Below CPR,False,True,0.03773584905660377,53,846539895.25,True,True,Higher,True,Risk Off,True,None,44.546428571428564,407.94599999999997,,0.023196771693524004,2.6807494518374857,True,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARVINDFASN,20260911,446.4,455.0,430.0,446.5,556040365.3499999,ARVIND FASHIONS LIMITED,Diversified,Cash Only,20260911,443.8333333333333,442.5,445.16666666666663,445.16666666666663,442.5,2.6666666666666288,0.5972377752892786,Moderate,Bullish,Above CPR,False,False,0.39622641509433965,53,436776325.5,True,False,Lower,True,Risk Off,False,None,27.35,467.74300000000005,,0.0975015234613027,1.2730551838254336,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARVSMART,20260911,643.7,653.55,585.15,598.05,146809231.5,ARVIND SMARTSPACES LTD,Consumer & Retail,Cash Only,20260911,612.2499999999999,619.3499999999999,605.1499999999999,619.3499999999999,605.1499999999999,14.200000000000045,2.3743834127581387,Wide,Bearish,Below CPR,False,False,0.9245283018867925,53,122106669.35,False,False,Lower,True,Risk Off,False,None,44.964285714285715,595.4630000000001,,0.3158061953931702,1.2023031361144894,True,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ARYAMAN,20260911,620.2,639.0,610.0,635.0,403499.85,ARYAMAN FINANCIAL SERV L,Diversified,Cash Only,20260911,628.0,624.5,631.5,631.5,624.5,7.0,1.1023622047244095,Wide,Bullish,Above CPR,False,False,0.75,4,539564.75,False,False,Overlapping,False,Risk Off,False,None,,,,,0.7478247050052843,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASAHIINDIA,20260911,960.0,993.4,949.0,985.8,819486465.9,ASAHI INDIA GLASS LIMITED,Automobile and Auto Components,Cash Only,20260911,976.0666666666666,971.2,980.9333333333332,980.9333333333332,971.2,9.733333333333121,0.9873537566781417,Wide,Bullish,Above CPR,False,False,0.49056603773584906,53,528235282.8,False,False,Higher,True,Risk Off,False,None,54.06785714285712,914.6790000000001,,0.18002069709579727,1.551366394073819,True,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASAHISONG,20260911,373.2,392.55,356.9,363.95,41575597.95,ASAHI SONGWON COLOR LTD,Diversified,Cash Only,20260911,371.1333333333334,374.725,367.54166666666674,374.725,367.54166666666674,7.18333333333328,1.9737143380500837,Wide,Bearish,Below CPR,False,False,0.7142857142857143,49,15093932.65,False,False,Outside,True,Risk Off,False,None,31.904999999999998,,,0.22514757352556905,2.7544576297019585,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASAL,20260911,473.0,479.7,458.5,462.4,23682371.8,AUTOMOTIVE STAMPINGS & AS,Diversified,Cash Only,20260911,466.8666666666666,469.1,464.6333333333332,469.1,464.6333333333332,4.466666666666811,0.9659746251442065,Wide,Bearish,Below CPR,False,False,0.5094339622641509,53,53997618.75,False,False,Lower,True,Risk Off,False,None,32.982142857142854,488.78600000000006,,0.13542681826385566,0.4385817809789992,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASALCBR,20260911,705.85,712.0,666.0,676.7,141349452.45,ASSO ALCOHOLS & BREW LTD,Diversified,Cash Only,20260911,684.9,689.0,680.8,689.0,680.8,8.200000000000045,1.211762967341517,Wide,Bearish,Below CPR,False,False,0.5283018867924528,53,141349452.45,False,False,Lower,True,Risk Off,False,None,48.06785714285717,864.946,,0.17059216880897626,1.0,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASHAPURMIN,20260911,551.0,574.65,528.3,542.9,1108466620.75,ASHAPURA MINECHEM LTD,Diversified,Cash Only,20260911,548.6166666666667,551.4749999999999,545.7583333333334,551.4749999999999,545.7583333333334,5.71666666666647,1.0529870448823853,Wide,Bearish,Below CPR,False,False,0.3018867924528302,53,2112759777.75,False,False,Lower,True,Risk Off,False,None,51.59285714285715,654.24,,0.11080345193594153,0.5246534094521953,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASHIANA,20260911,360.6,361.55,340.0,346.75,53442158.35,ASHIANA HOUSING LTD,Diversified,Cash Only,20260911,349.43333333333334,350.775,348.0916666666667,350.775,348.0916666666667,2.6833333333332803,0.7738524393174564,Wide,Bearish,Below CPR,False,False,0.4339622641509434,53,69939755.0,False,False,Lower,True,Risk Off,False,None,26.582142857142852,329.005,,0.10094495946974588,0.7641170368698031,True,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASHIKAG,20260911,426.85,436.85,399.0,415.45,183413525.9,ASHIKA GLOBAL SEC LTD,Diversified,Cash Only,20260911,417.09999999999997,417.925,416.2749999999999,417.925,416.2749999999999,1.650000000000091,0.39715970634254205,Moderate,Bearish,Below CPR,False,False,0.2,5,183413525.9,True,False,Lower,False,Risk Off,False,None,,,,,1.0,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASHIMASYN,20260911,17.9,18.4,16.36,16.61,6584727.69,ASHIMA LTD,Diversified,Cash Only,20260911,17.12333333333333,17.38,16.866666666666664,17.38,16.866666666666664,0.5133333333333354,3.0905077262693283,Wide,Bearish,Below CPR,False,False,0.8679245283018868,53,8812741.74,False,False,Lower,True,Risk Off,False,None,1.9807142857142854,17.1782,,0.2591657651160006,0.7471826457948603,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASHOKA,20260911,115.6,117.29,111.15,113.86,326254088.12,ASHOKA BUILDCON LTD,Diversified,Cash Only,20260911,114.10000000000001,114.22,113.98000000000002,114.22,113.98000000000002,0.23999999999998067,0.2107851747760238,Narrow,Bearish,Below CPR,False,True,0.1320754716981132,53,617991543.02,True,True,Lower,True,Risk Off,True,None,8.215714285714284,143.7534,,0.029212310902449398,0.5279264608147582,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASHOKAMET,20260911,13.58,17.2,13.57,17.2,27969259.61,ASHOKA METCAST LIMITED,Diversified,Cash Only,20260911,15.99,15.385,16.595,16.595,15.385,1.209999999999999,7.034883720930228,Wide,Bullish,Above CPR,False,False,1.0,53,1465382.7,False,False,Higher,True,Risk Off,False,None,1.1192857142857144,15.2448,,1.0810465858328007,19.086658802509405,True,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASHOKLEY,20260911,170.0,172.13,160.0,163.75,10115438614.85,ASHOK LEYLAND LTD,Capital Goods,F&O + Cash,20260911,165.29333333333332,166.065,164.52166666666665,166.065,164.52166666666665,1.5433333333333508,0.9424936386768554,Wide,Bearish,Below CPR,False,False,0.37735849056603776,53,14043634335.9,False,False,Lower,True,Risk Off,False,None,11.216428571428567,166.7572,,0.1375957884905236,0.7202863854829743,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASIANENE,20260911,521.6,565.7,498.05,535.1,1735334200.6000001,ASIAN ENERGY SERVICES LTD,Diversified,Cash Only,20260911,532.9499999999999,531.875,534.0249999999999,534.0249999999999,531.875,2.1499999999998636,0.4017940571855473,Moderate,Bullish,Above CPR,False,False,0.1320754716981132,53,268506780.0,True,True,Higher,True,Risk Off,True,None,50.40714285714286,330.8046,,0.04265268527702719,6.462906451002839,True,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASIANHOTNR,20260911,388.0,423.8,370.1,378.8,92868208.65,ASIAN HOTELS (NORTH) LTD,Diversified,Cash Only,20260911,390.90000000000003,396.95000000000005,384.85,396.95000000000005,384.85,12.100000000000023,3.1942977824709664,Wide,Bearish,Below CPR,False,False,0.8679245283018868,53,24372798.2,False,False,Higher,True,Risk Off,False,None,40.69285714285716,310.463,,0.29734948218360585,3.810321978130521,True,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASIANPAINT,20260911,2511.1,2523.5,2442.8,2472.5,5574876919.4,ASIAN PAINTS LIMITED,Consumer Durables,F&O + Cash,20260911,2479.6,2483.15,2476.0499999999997,2483.15,2476.0499999999997,7.100000000000364,0.2871587462083059,Moderate,Bearish,Below CPR,False,False,0.20754716981132076,53,13935210490.4,True,True,Lower,True,Risk Off,True,None,119.10714285714279,2582.58,,0.059610194902551816,0.40005688634847286,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASIANTILES,20260911,50.4,51.22,47.37,50.34,970298517.42,ASIAN GRANITO IND. LTD.,Building Materials,Cash Only,20260911,49.64333333333334,49.295,49.991666666666674,49.991666666666674,49.295,0.6966666666666725,1.383922659250442,Wide,Bullish,Above CPR,False,False,0.5490196078431373,51,769695897.29,False,False,Overlapping,True,Risk Off,False,None,6.4350000000000005,62.29559999999999,,0.10826210826210916,1.2606258144759457,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASIANTNE,20260911,10.0,10.7,8.6,9.25,685668.06,ASIAN TEA & EXPORTS LTD.,Diversified,Cash Only,20260911,9.516666666666666,9.649999999999999,9.383333333333333,9.649999999999999,9.383333333333333,0.2666666666666657,2.8828828828828725,Wide,Bearish,Below CPR,False,False,0.5,4,616482.04,False,False,Lower,False,Risk Off,False,None,,,,,1.1122271461468691,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASKAUTOLTD,20260911,619.95,634.0,601.2,624.55,684993097.5500001,ASK AUTOMOTIVE LIMITED,Automobile & Ancillary,Cash Only,20260911,619.9166666666666,617.6,622.2333333333332,622.2333333333332,617.6,4.633333333333212,0.7418674779174146,Moderate,Bullish,Above CPR,False,False,0.4339622641509434,53,449561185.1,True,True,Lower,True,Risk Off,False,None,44.86071428571429,480.19800000000004,,0.10328264734760761,1.5236927035807835,True,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASMS,20260911,7.03,7.15,6.66,6.88,5804031.31,AVIO SMART MRKT STACK LTD,Diversified,Cash Only,20260911,6.896666666666667,6.905,6.8883333333333345,6.905,6.8883333333333345,0.01666666666666572,0.24224806201549012,Narrow,Bearish,Below CPR,False,True,0.030303030303030304,33,44395296.949999996,True,True,Lower,True,Risk Off,True,None,0.862857142857143,,,0.01931567328918212,0.13073527397590703,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASPINWALL,20260911,260.5,265.9,239.2,260.5,2236291.95,ASPINWALL & CO LTD,Textiles & Apparel,Cash Only,20260911,255.19999999999996,252.54999999999998,257.8499999999999,257.8499999999999,252.54999999999998,5.299999999999926,2.0345489443377835,Wide,Bullish,Above CPR,False,False,0.8490566037735849,53,2961195.36,False,False,Lower,True,Risk Off,False,None,21.382857142857148,236.8022,,0.2478621058257581,0.755199059206955,True,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASSAMENT,20260911,833.8,833.8,790.0,826.95,5610.75,ASSAM ENTRADE LIMITED,Diversified,Cash Only,20260911,816.9166666666666,811.9,821.9333333333333,821.9333333333333,811.9,10.033333333333303,1.2132938307434913,Wide,Bullish,Above CPR,False,False,0.25,4,38989.05,True,False,Overlapping,False,Risk Off,False,None,,,,,0.14390578893304656,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASTAR,20260911,590.0,597.9,565.0,583.0,166259.15,ASIAN STAR CO. LTD.,Diversified,Cash Only,20260911,581.9666666666667,581.45,582.4833333333333,582.4833333333333,581.45,1.033333333333303,0.17724413950828524,Narrow,Bullish,Above CPR,True,False,0.047619047619047616,21,267303.75,True,True,Lower,True,Risk Off,True,None,55.25714285714287,,,0.018700448121336918,0.6219858494315923,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASTEC,20260911,555.0,779.35,540.0,699.8,5288377552.65,ASTEC LIFESCIENCES LTD,Diversified,Cash Only,20260911,673.05,659.675,686.425,686.425,659.675,26.75,3.8225207202057736,Wide,Bullish,Above CPR,False,False,0.8490566037735849,53,201964302.15,False,False,Higher,True,Risk Off,False,None,70.60000000000001,677.982,,0.3788951841359773,26.184714310167013,True,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASTERDM,20260911,786.0,798.8,757.55,763.05,3525848116.2,ASTER DM QUALITY CARE LTD,Healthcare,Cash Only,20260911,773.1333333333332,778.175,768.0916666666665,778.175,768.0916666666665,10.083333333333485,1.3214511936745281,Wide,Bearish,Below CPR,False,False,0.6037735849056604,53,2016079676.55,False,False,Overlapping,True,Risk Off,False,None,58.42142857142857,698.745,,0.1725964869380961,1.7488634785672652,True,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
ASTRAL,20260911,1482.7,1507.4,1402.5,1411.4,5732532745.6,ASTRAL LIMITED,Capital Goods,F&O + Cash,20260911,1440.4333333333334,1454.95,1425.9166666666667,1454.95,1425.9166666666667,29.033333333333303,2.0570591847338315,Wide,Bearish,Below CPR,False,False,0.8867924528301887,53,4040997300.1,False,False,Lower,True,Risk Off,False,None,90.90000000000002,1501.95,,0.319398606527319,1.4185935599259474,False,False,No setup,0.0,None,Week 14 Sep – 18 Sep 2026,Weekly,0,0,0,0
