TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,NEXT_Pivot,NEXT_BC,NEXT_TC,NEXT_CPR_Top,NEXT_CPR_Bottom,NEXT_CPR_Width,NEXT_CPR_Width_Pct,NEXT_CPR_Class,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-24,2026-09-24,CM,NSE,STK,17695,INE159N01027,VIJIFIN,BE,,,,,VIJI FINANCE LIMITED,16.21,16.22,15.6,16.22,16.22,15.91,,16.33,,,2422961,38673048.88,531,F1,1,,,,,,Cash Only,Diversified,False,15.91,15.91,15.91,15.910000000000002,15.91,15.910000000000004,15.910000000000004,15.91,3.552713678800501e-15,2.233006712005343e-14,Narrow,Bullish,Above CPR,16.013333333333332,15.91,16.116666666666664,16.116666666666664,15.91,0.20666666666666345,1.2741471434442877,Wide,True,False,0.15,60,1199102.5899999999,True,True,Higher,True,Risk On,True,None,0.35357142857142854,6.6414,,1.0048079091556974e-14,32.25165986840209,True,False,Long,1.0,None,Liftoff,97,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹15.91) with massive 32.3x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹15.91 with stop below Pivot (₹15.91).,Long,88,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (32.25x) (20/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,2,0,0,2
2026-09-24,2026-09-24,CM,NSE,STK,758997,INE319Z01021,SUPREMEENG,BZ,,,,,SUPREME ENGINEERING LTD,3.86,3.86,3.86,3.86,3.86,3.79,,3.86,,,190666,735970.76,101,F1,1,,,,,,Cash Only,Diversified,False,3.79,3.79,3.79,3.7900000000000005,3.79,3.790000000000001,3.790000000000001,3.79,8.881784197001252e-16,2.34347867994756e-14,Narrow,Bullish,Above CPR,3.86,3.86,3.86,3.86,3.86,0.0,0.0,Narrow,True,False,0.34375,16,1253805.6099999999,True,True,Higher,False,Risk On,False,Bullish Virgin,0.06142857142857142,,,1.4458718460234597e-14,0.5869895254336915,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-24,2026-09-24,CM,NSE,STK,4394,INE771A01026,MIRZAINT,EQ,,,,,MIRZA INTERNATIONAL LIMIT,29.05,29.69,28.8,28.9,28.81,29.35,,28.9,,,124507,3626103.96,1145,F1,1,,,,,,Cash Only,Diversified,False,29.7,29.0,29.35,29.350000000000005,29.35,29.35000000000001,29.35000000000001,29.35,7.105427357601002e-15,2.4209292530156735e-14,Narrow,Bullish,Below CPR,29.13,29.245,29.014999999999997,29.245,29.014999999999997,0.23000000000000398,0.7958477508650657,Wide,False,False,0.26666666666666666,60,4504643.845,False,False,Lower,True,Risk On,False,None,1.1478571428571425,32.58,32.563199999999995,6.190166957461983e-15,0.804970178502536,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,-2,-2
2026-09-24,2026-09-24,CM,NSE,STK,14314,INE592B01024,TTL,EQ,,,,,T T LIMITED,7.2,7.5,7.11,7.25,7.34,7.26,,7.25,,,591416,4300126.03,606,F1,1,,,,,,Cash Only,Diversified,False,7.5,7.02,7.26,7.260000000000001,7.26,7.260000000000002,7.260000000000002,7.26,1.7763568394002505e-15,2.446772506060951e-14,Narrow,Bullish,Below CPR,7.286666666666666,7.305,7.268333333333333,7.305,7.268333333333333,0.03666666666666707,0.5057471264367871,Moderate,False,False,0.3,60,1050403.9,False,False,Lower,True,Risk On,False,None,0.46785714285714286,6.4974,7.0722000000000005,3.796793244519619e-15,4.093783381801991,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-24,2026-09-24,CM,NSE,STK,20790,INE235C01036,SUMEETINDS,EQ,,,,,SUMEET IND LIMITED,11.6,11.6,11.6,11.6,11.6,11.05,,11.6,,,332514,3857162.4,116,F1,1,,,,,,Cash Only,Diversified,False,11.05,11.05,11.05,11.050000000000002,11.05,11.050000000000004,11.050000000000004,11.05,3.552713678800501e-15,3.215125501176924e-14,Narrow,Bullish,Above CPR,11.6,11.6,11.6,11.6,11.6,0.0,0.0,Narrow,True,False,0.4,60,20614275.245,True,True,Higher,True,Risk On,False,Bullish Virgin,0.4935714285714286,17.4336,23.166999999999998,7.197972721158757e-15,0.1871112301624844,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-24,2026-09-24,CM,NSE,STK,20831,INE046W01019,MUTHOOTMF,EQ,,,,,MUTHOOT MICROFIN LIMITED,189.0,189.0,182.5,183.4,183.3,189.19,,183.41,,,137330,25384128.02,3487,F1,1,,,,,,Cash Only,Diversified,False,190.87,187.5,189.19,189.18666666666664,189.185,189.18833333333328,189.18833333333328,189.185,0.0033333333332734583,0.0017618972108850671,Narrow,Bullish,Below CPR,184.96666666666667,185.75,184.18333333333334,185.75,184.18333333333334,1.5666666666666629,0.8542348237004704,Wide,False,False,0.7,60,82222843.775,False,False,Lower,True,Risk On,False,Bearish Virgin,6.328571428571432,217.2096,207.46280000000002,0.0005267118133840676,0.30872354755161224,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-24,2026-09-24,CM,NSE,STK,9356,INE255X01014,MSTCLTD,EQ,,,,,MSTC LIMITED,742.05,757.95,735.0,738.05,741.35,752.25,,738.07,,,292006,217983259.85,11381,F1,1,,,,,,Cash Only,Diversified,False,760.9,743.55,752.25,752.2333333333332,752.2249999999999,752.2416666666666,752.2416666666666,752.2249999999999,0.01666666666665151,0.002215575495733002,Narrow,Bullish,Below CPR,743.6666666666666,746.475,740.8583333333332,746.475,740.8583333333332,5.616666666666788,0.7610143847526303,Wide,False,False,0.38333333333333336,60,197247288.85000002,False,False,Higher,True,Risk On,False,None,37.61071428571429,670.547,611.948,0.00044313613775163064,1.1051267732038081,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-24,2026-09-24,CM,NSE,STK,3078,INE631A01022,SHANTIGEAR,EQ,,,,,SHANTHI GEARS LTD,660.0,701.45,659.25,666.25,665.5,668.05,,666.3,,,151787,103531985.95,4302,F1,1,,,,,,Cash Only,Automobile & Ancillary,False,680.55,655.5,668.05,668.0333333333333,668.025,668.0416666666666,668.0416666666666,668.025,0.01666666666665151,0.0024948232417710513,Narrow,Bullish,Below CPR,675.65,680.35,670.9499999999999,680.35,670.9499999999999,9.400000000000091,1.4108818011257174,Wide,False,False,0.9166666666666666,60,8954617.275,False,False,Lower,True,Risk On,False,None,46.16785714285714,506.45200000000006,476.286,0.00036100152136322604,11.561854937010693,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-24,2026-09-24,CM,NSE,STK,762578,INE083K01017,BENGALASM,EQ,,,,,BENGAL & ASSAM CO. LTD.,6153.0,6179.5,6120.5,6126.0,6122.5,6182.5,,6128.9,,,142,872140.0,31,F1,1,,,,,,Cash Only,Diversified,False,6224.5,6140.0,6182.5,6182.333333333333,6182.25,6182.416666666666,6182.416666666666,6182.25,0.16666666666606034,0.0026957811025646638,Narrow,Bullish,Below CPR,6142.0,6150.0,6134.0,6150.0,6134.0,16.0,0.2611818478615736,Moderate,False,False,0.55,60,1358713.25,False,False,Lower,True,Risk On,False,Bearish Virgin,175.14285714285714,6252.26,6369.285,0.0009516041326773428,0.6418867262831212,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-24,2026-09-24,CM,NSE,STK,759461,INE06XZ01023,GEMAROMA,EQ,,,,,GEM AROMATICS LIMITED,154.2,157.6,150.25,155.18,155.99,154.94,,155.18,,,47069,7227046.44,1312,F1,1,,,,,,Cash Only,Diversified,False,157.0,152.86,154.94,154.93333333333334,154.93,154.93666666666667,154.93666666666667,154.93,0.006666666666660603,0.004302740845914937,Narrow,Bullish,Above CPR,154.34333333333333,153.925,154.76166666666666,154.76166666666666,153.925,0.8366666666666447,0.5391588263092181,Moderate,True,False,0.11666666666666667,60,15575984.989999998,True,True,Higher,True,Risk On,True,None,6.799285714285712,172.9896,181.8301,0.0009804951500498843,0.4639864794836324,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
