SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Applies,Timeframe,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
BIKAJI,20260831,641.65,660.45,598.1,625.7,1975457438.9,BIKAJI FOODS INTERN LTD,20260831,628.0833333333334,629.2750000000001,626.8916666666667,629.2750000000001,626.8916666666667,2.3833333333334394,0.38090671780940377,Moderate,Bearish,Below CPR,Fast Moving Consumer Goods,True,False,False,0.38461538461538464,13,2265532640.7,Lower,True,Risk Off,False,,,,,0.8719615879335233,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BIL,20260831,764.95,890.0,735.0,852.2,247344947.15,BHARTIYA INTERNATIONAL,20260831,825.7333333333332,812.5,838.9666666666665,838.9666666666665,812.5,26.46666666666647,3.105687240866753,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5384615384615384,13,88834784.95,Higher,True,Risk Off,False,,,,,2.784325388857712,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BIMETAL,20260831,651.3,679.0,600.0,636.85,7918220.65,BIMETAL BEARINGS LTD.,20260831,638.6166666666667,639.5,637.7333333333333,639.5,637.7333333333333,1.7666666666666515,0.27740702938944045,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.4,5,12135215.2,Lower,False,Risk Off,False,,,,,0.6524994010819026,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BIOCON,20260831,429.0,442.5,401.65,412.0,28896667245.9,BIOCON LIMITED.,20260831,418.7166666666667,422.075,415.3583333333334,422.075,415.3583333333334,6.716666666666583,1.630258899676355,Wide,Bearish,Below CPR,Healthcare,True,False,False,0.6153846153846154,13,25681886500.75,Overlapping,True,Risk Off,False,,,,,1.1251769703544214,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BIOFILCHEM,20260831,32.05,34.68,30.12,32.59,46064333.2,BIOFIL CHEM & PHARMA LTD,20260831,32.46333333333333,32.4,32.526666666666664,32.526666666666664,32.4,0.12666666666666515,0.3886672803518415,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.08333333333333333,12,17267131.075000003,Lower,True,Risk Off,True,,,,,2.667746772751014,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BIRLACORPN,20260831,903.0,918.0,865.6,872.7,874265264.15,BIRLA CORPORATION LTD,20260831,885.4333333333334,891.8,879.0666666666668,891.8,879.0666666666668,12.733333333333121,1.4590733738206854,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.46153846153846156,13,1465207272.2,Lower,True,Risk Off,False,,,,,0.5966836779599761,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BIRLAMONEY,20260831,134.84,138.4,125.0,126.75,94522987.08,ADITYA BIRLA MONEY LTD,20260831,130.04999999999998,131.7,128.39999999999998,131.7,128.39999999999998,3.3000000000000114,2.603550295857997,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.46153846153846156,13,173494724.85,Lower,True,Risk Off,False,,,,,0.5448176430823626,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BIRLANU,20260831,1341.7,1724.0,1334.7,1440.5,1425336699.3000002,BIRLANU LIMITED,20260831,1499.7333333333333,1529.35,1470.1166666666668,1529.35,1470.1166666666668,59.23333333333312,4.1119981487909145,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6923076923076923,13,343025606.9,Higher,True,Risk Off,False,,,,,4.155190372465457,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BIRLAPREC,20260831,34.8,49.0,33.56,45.61,158025008.60999998,BIRLA PRECISION TECH L,20260831,42.723333333333336,41.28,44.16666666666667,44.16666666666667,41.28,2.8866666666666703,6.329021413432735,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,5,51172297.6,Higher,False,Risk Off,False,,,,,3.088096802790422,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BLACKBUCK,20260831,545.2,641.9,541.0,593.8,6544535667.65,BLACKBUCK LIMITED,20260831,592.2333333333333,591.45,593.0166666666667,593.0166666666667,591.45,1.566666666666606,0.26383743123385084,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.15384615384615385,13,9150407698.4,Higher,True,Risk Off,True,,,,,0.7152179316331827,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BLAL,20260831,172.75,176.2,165.9,165.98,60263331.91,BEML LAND ASSETS LIMITED,20260831,169.36,171.05,167.67000000000002,171.05,167.67000000000002,3.3799999999999955,2.036389926497166,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6153846153846154,13,114400429.74,Lower,True,Risk Off,False,,,,,0.5267753980204585,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BLBLIMITED,20260831,15.88,16.6,15.32,16.09,45885854.88,BLB LIMITED,20260831,16.003333333333334,15.96,16.046666666666667,16.046666666666667,15.96,0.086666666666666,0.5386368344727532,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.1,10,36945285.870000005,Inside,True,Risk Off,True,,,,,1.24199485264397,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BLEL,20260831,465.0,548.0,431.2,440.7,43144542131.0,BEHARI LAL ENGINEERING L,20260831,473.3,489.6,457.0,489.6,457.0,32.60000000000002,7.397322441570235,Wide,Bearish,Below CPR,Unclassified,False,False,False,1.0,1,43144542131.0,Unknown,False,Risk Off,False,,,,,1.0,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BLIL,20260831,70.89,72.47,70.06,71.82,76516467.14,BALMER LAWRIE INVSTS. L,20260831,71.45,71.265,71.635,71.635,71.265,0.37000000000000455,0.5151768309663111,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.6,5,76516467.14,Higher,False,Risk Off,False,,,,,1.0,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BLKASHYAP,20260831,55.0,62.0,51.15,55.68,906706112.6600001,B.L.KASHYAP & SON LTD,20260831,56.27666666666667,56.575,55.97833333333334,56.575,55.97833333333334,0.596666666666664,1.0715996168582327,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.3076923076923077,13,580948876.1,Inside,True,Risk Off,False,,,,,1.5607330523588563,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BLS,20260831,240.0,282.7,233.11,240.56,19600283273.11,BLS INTL SERVS LTD,20260831,252.1233333333333,257.905,246.34166666666664,257.905,246.34166666666664,11.563333333333333,4.806839596497062,Wide,Bearish,Below CPR,Consumer Services,True,False,False,0.9230769230769231,13,14793880235.85,Higher,True,Risk Off,False,,,,,1.3248913037441419,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BLSE,20260831,306.1,331.3,290.0,327.9,3614730219.2,BLS E-SERVICES LIMITED,20260831,316.4,310.65,322.15,322.15,310.65,11.5,3.5071668191521805,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.25,12,1235927468.165,Higher,True,Risk Off,True,,,,,2.9247106422570606,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BLUECHIP,20260831,1.69,2.18,1.69,2.18,590717.74,BLUE CHIP INDIA LIMITED,20260831,2.016666666666667,1.935,2.098333333333334,2.098333333333334,1.935,0.163333333333334,7.4923547400611925,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,4,638156.31,Lower,False,Risk Off,False,,,,,0.9256630871517982,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BLUECLOUDS,20260831,23.7,24.5,19.8,20.25,726187457.5799999,BLUE CLOUD SOFTECH SOLU L,20260831,21.516666666666666,22.15,20.883333333333333,22.15,20.883333333333333,1.2666666666666657,6.255144032921805,Wide,Bearish,Below CPR,Unclassified,False,False,False,1.0,1,726187457.5799999,Unknown,False,Risk Off,False,,,,,1.0,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BLUEDART,20260831,5560.0,5745.0,4910.5,4924.0,4910968776.0,BLUE DART EXPRESS LTD,20260831,5193.166666666667,5327.75,5058.583333333334,5327.75,5058.583333333334,269.16666666666606,5.466422962361212,Wide,Bearish,Below CPR,Services,True,False,False,0.8461538461538461,13,1652365994.5,Overlapping,True,Risk Off,False,,,,,2.9720829358304734,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BLUEJET,20260831,633.0,647.8,570.25,578.75,12330284578.7,BLUE JET HEALTHCARE LTD,20260831,598.9333333333333,609.025,588.8416666666666,609.025,588.8416666666666,20.183333333333394,3.4874010079193765,Wide,Bearish,Below CPR,Healthcare,True,False,False,0.38461538461538464,13,7417071211.05,Overlapping,True,Risk Off,False,,,,,1.6624196030813705,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BLUESTARCO,20260831,1683.4,1737.6,1460.0,1463.8,20190604022.7,BLUE STAR LIMITED,20260831,1553.8,1598.8,1508.8,1598.8,1508.8,90.0,6.14838092635606,Wide,Bearish,Below CPR,Consumer Durables,True,False,False,0.9230769230769231,13,15967452187.300001,Lower,True,Risk Off,False,,,,,1.2644850152586622,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BLUESTONE,20260831,823.4,926.0,770.1,817.4,63354448623.2,BLUESTONE JEWEL LFSTL LTD,20260831,837.8333333333334,848.05,827.6166666666668,848.05,827.6166666666668,20.433333333333167,2.4997961014598933,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6153846153846154,13,5648391871.900001,Higher,True,Risk Off,False,,,,,11.216369200299287,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BLUSPRING,20260831,115.85,136.67,107.26,126.4,1588702101.04,BLUSPRING ENTERPRISES LTD,20260831,123.44333333333334,121.965,124.92166666666668,124.92166666666668,121.965,2.9566666666666777,2.339135021097055,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.46153846153846156,13,385260210.92,Higher,True,Risk Off,False,,,,,4.123711860215684,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BMWVENTLTD,20260831,56.86,63.63,56.31,56.57,94032694.98,BMW VENTURES LIMITED,20260831,58.836666666666666,59.97,57.70333333333333,59.97,57.70333333333333,2.2666666666666657,4.006835189440809,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6363636363636364,11,233100358.3,Overlapping,True,Risk Off,False,,,,,0.40340004479521213,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BNAGROCHEM,20260831,265.05,273.9,219.05,229.0,173385348.4,BN AGROCHEM LTD.,20260831,240.65,246.475,234.82500000000002,246.475,234.82500000000002,11.649999999999977,5.087336244541475,Wide,Bearish,Below CPR,Unclassified,False,False,False,1.0,3,51408286.47,Lower,False,Risk Off,False,,,,,3.372712072423993,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BODALCHEM,20260831,114.48,118.89,106.41,118.89,809788317.47,BODAL CHEMICALS LTD,20260831,114.73,112.65,116.81,116.81,112.65,4.159999999999997,3.499032719320377,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.7272727272727273,11,215854881.24,Higher,True,Risk Off,False,,,,,3.7515404461464565,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BOHRAIND,20260831,14.96,16.45,12.0,12.35,5546386.54,BOHRA INDUSTRIES LIMITED,20260831,13.6,14.225,12.975,14.225,12.975,1.25,10.121457489878543,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.8,10,6965475.815,Overlapping,True,Risk Off,False,,,,,0.7962681498449794,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BOMDYEING,20260831,122.3,125.48,109.21,114.25,2713791551.31,BOMBAY DYEING & MFG. CO L,20260831,116.31333333333333,117.345,115.28166666666667,117.345,115.28166666666667,2.0633333333333326,1.805981035740335,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.3076923076923077,13,1940533332.55,Lower,True,Risk Off,False,,,,,1.3984771638752957,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BONLON,20260831,38.55,44.94,38.5,40.67,13067914.309999999,BONLON INDUSTRIES LIMITED,20260831,41.37,41.72,41.019999999999996,41.72,41.019999999999996,0.7000000000000028,1.7211703958691977,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.2,5,13067914.309999999,Inside,False,Risk Off,False,,,,,1.0,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BORANA,20260831,324.65,353.95,301.55,308.5,229857202.25,BORANA WEAVES LIMITED,20260831,321.3333333333333,327.75,314.91666666666663,327.75,314.91666666666663,12.833333333333371,4.1599135602377215,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.8888888888888888,9,337765892.12,Outside,True,Risk Off,False,,,,,0.6805222422172139,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BOROLTD,20260831,236.6,289.0,229.25,245.86,6407125401.660001,BOROSIL LIMITED,20260831,254.70333333333335,259.125,250.2816666666667,259.125,250.2816666666667,8.843333333333305,3.596897963610715,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6153846153846154,13,516865185.8,Higher,True,Risk Off,False,,,,,12.396124903911067,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BORORENEW,20260831,564.0,585.2,497.0,502.6,4927021360.599999,BOROSIL RENEWABLES LTD,20260831,528.2666666666668,541.1,515.4333333333335,541.1,515.4333333333335,25.666666666666515,5.10677808727945,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6923076923076923,13,5176227724.4,Lower,True,Risk Off,False,,,,,0.9518556027538594,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BOROSCI,20260831,160.01,163.5,122.31,122.91,281972780.02,BOROSIL SCIENTIFIC LTD,20260831,136.24,142.905,129.57500000000002,142.905,129.57500000000002,13.329999999999984,10.845333984216081,Wide,Bearish,Below CPR,Unclassified,False,False,False,1.0,13,257105823.0,Lower,True,Risk Off,False,,,,,1.096718762452922,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BOSCH-HCIL,20260831,1398.0,1801.7,1374.0,1732.4,2503213762.0,BOSCH HOME COMFRT IND LTD,20260831,1636.0333333333335,1587.85,1684.2166666666672,1684.2166666666672,1587.85,96.36666666666724,5.562610636496608,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.7777777777777778,9,496354594.3,Higher,True,Risk Off,False,,,,,5.043196518670765,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BOSCHLTD,20260831,41325.0,50000.0,41000.0,50000.0,47624127725.0,BOSCH LIMITED,20260831,47000.0,45500.0,48500.0,48500.0,45500.0,3000.0,6.0,Wide,Bullish,Above CPR,Automobile and Auto Components,True,False,False,0.9230769230769231,13,25918397045.0,Higher,True,Risk Off,False,,,,,1.8374642398723235,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BPCL,20260831,324.75,329.95,304.7,324.05,33284380851.1,BHARAT PETROLEUM CORP  LT,20260831,319.56666666666666,317.325,321.80833333333334,321.80833333333334,317.325,4.4833333333333485,1.383531348043002,Wide,Bullish,Above CPR,Oil Gas & Consumable Fuels,True,False,False,0.38461538461538464,13,51508705342.0,Higher,True,Risk Off,False,,,,,0.6461894281772996,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BPL,20260831,53.9,54.99,48.3,51.07,57581962.08,BPL LTD,20260831,51.453333333333326,51.644999999999996,51.261666666666656,51.644999999999996,51.261666666666656,0.38333333333333997,0.7506037464917564,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.07692307692307693,13,94211409.13,Lower,True,Risk Off,True,,,,,0.6111994567509766,False,False,Short,Sep 2026,Monthly,0,-2,0,0
BPLPHARMA,20260831,1400.0,1649.0,1125.7,1529.8,29964852.1,BHARAT PARENTERALS LTD.,20260831,1434.8333333333333,1387.35,1482.3166666666666,1482.3166666666666,1387.35,94.9666666666667,6.207783152481808,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,1,29964852.1,Unknown,False,Risk Off,False,,,,,1.0,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BRAHMINFRA,20260831,181.7,184.0,151.2,159.43,37282950.190000005,BRAHMAPUTRA INFRA L,20260831,164.87666666666667,167.6,162.15333333333334,167.6,162.15333333333334,5.446666666666658,3.4163373685420924,Wide,Bearish,Below CPR,Unclassified,False,False,False,1.0,1,37282950.190000005,Unknown,False,Risk Off,False,,,,,1.0,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BRIGADE,20260831,581.95,671.0,564.1,655.85,7372454785.3,BRIGADE ENTER. LTD,20260831,630.3166666666666,617.55,643.0833333333333,643.0833333333333,617.55,25.533333333333303,3.89316662854819,Wide,Bullish,Above CPR,Realty,True,False,False,0.38461538461538464,13,7372454785.3,Higher,True,Risk Off,False,,,,,1.0,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BRIGHOTEL,20260831,60.29,62.92,58.1,58.77,193166277.84,BRIGADE HOTEL VENTURE LTD,20260831,59.93000000000001,60.510000000000005,59.35000000000001,60.510000000000005,59.35000000000001,1.1599999999999966,1.9737961545005895,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.38461538461538464,13,231275715.82,Lower,True,Risk Off,False,,,,,0.8352207543931666,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BRIGHTBR,20260831,240.7,270.0,210.0,257.13,5151053.8,BRIGHT BROTHERS LTD.,20260831,245.71,240.0,251.42000000000002,251.42000000000002,240.0,11.420000000000016,4.441333177770006,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,1,5151053.8,Unknown,False,Risk Off,False,,,,,1.0,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BRITANNIA,20260831,5422.0,5689.5,5216.0,5250.0,38980260037.0,BRITANNIA INDUSTRIES LTD,20260831,5385.166666666667,5452.75,5317.583333333334,5452.75,5317.583333333334,135.16666666666606,2.5746031746031632,Wide,Bearish,Below CPR,Fast Moving Consumer Goods,True,False,False,0.8461538461538461,13,38980260037.0,Outside,True,Risk Off,False,,,,,1.0,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BRNL,20260831,17.55,18.72,17.0,17.25,8306125.87,BHARAT ROAD NETWORK LTD,20260831,17.656666666666666,17.86,17.453333333333333,17.86,17.453333333333333,0.4066666666666663,2.357487922705312,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.38461538461538464,13,22812827.759999998,Overlapping,True,Risk Off,False,,,,,0.3640989165124,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BSE,20260831,3660.0,3671.4,3216.3,3282.0,335579202895.3,BSE LIMITED,20260831,3389.9,3443.8500000000004,3335.95,3443.8500000000004,3335.95,107.90000000000055,3.2876294942108633,Wide,Bearish,Below CPR,Financial Services,True,False,False,0.5384615384615384,13,246120250237.6,Lower,True,Risk Off,False,,,,,1.3634766036981432,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BSHSL,20260831,87.0,93.0,85.0,89.98,5735918.25,BOMBAY SUPER HYBRID SEEDS,20260831,89.32666666666667,89.0,89.65333333333334,89.65333333333334,89.0,0.653333333333336,0.7260872786545187,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.2727272727272727,11,24656951.880000003,Lower,True,Risk Off,False,,,,,0.23262884552459934,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BSL,20260831,126.95,128.45,120.5,123.06,7472875.02,BSL LTD,20260831,124.00333333333333,124.475,123.53166666666667,124.475,123.53166666666667,0.943333333333328,0.766563735847008,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.16666666666666666,12,25860787.229999997,Lower,True,Risk Off,True,,,,,0.28896548869676464,False,False,Short,Sep 2026,Monthly,0,-2,0,0
BSOFT,20260831,303.95,331.0,287.25,291.25,8163987701.45,BIRLASOFT LIMITED,20260831,303.1666666666667,309.125,297.20833333333337,309.125,297.20833333333337,11.916666666666629,4.091559370529314,Wide,Bearish,Below CPR,Information Technology,True,False,False,0.6923076923076923,13,8516691185.7,Overlapping,True,Risk Off,False,,,,,0.95858679426557,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BTML,20260831,6.95,9.15,6.5,8.44,273011110.04,BODHI TREE MULTIMEDIA LTD,20260831,8.03,7.825,8.235,8.235,7.825,0.40999999999999925,4.857819905213261,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.7692307692307693,13,57230124.09,Higher,True,Risk Off,False,,,,,4.770409192380278,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BUILDPRO,20260831,1250.0,1380.0,1192.2,1254.0,2554500760.7999997,SHANKARA BUILDPRO LIMITED,20260831,1275.3999999999999,1286.1,1264.6999999999998,1286.1,1264.6999999999998,21.40000000000009,1.706539074960135,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.375,8,1816948394.525,Higher,True,Risk Off,False,,,,,1.4059291769086353,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BURNPUR,20260831,12.5,17.76,11.13,17.76,21687927.39,BURNPUR CEMENT LIMITED,20260831,15.550000000000002,14.445,16.655000000000005,16.655000000000005,14.445,2.2100000000000044,12.443693693693717,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,1,21687927.39,Unknown,False,Risk Off,False,,,,,1.0,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BUTTERFLY,20260831,723.4,755.0,625.0,629.0,369621411.2,BTRFLY GANDHI APPL LTD,20260831,669.6666666666666,690.0,649.3333333333333,690.0,649.3333333333333,40.66666666666674,6.465288818230007,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.9230769230769231,13,334523610.8,Lower,True,Risk Off,False,,,,,1.1049187539141556,False,False,No setup,Sep 2026,Monthly,0,0,0,0
BVCL,20260831,42.42,46.0,39.25,44.84,65457283.81,BARAK VALLEY CEM. LTD.,20260831,43.36333333333334,42.625,44.101666666666674,44.101666666666674,42.625,1.4766666666666737,3.293190603627729,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5454545454545454,11,30443693.57,Inside,True,Risk Off,False,,,,,2.1501097972718823,False,False,No setup,Sep 2026,Monthly,0,0,0,0
CALSOFT,20260831,25.0,37.27,23.55,37.27,189385640.29000002,CALIFORNIA SOFTWARE CO LT,20260831,32.696666666666665,30.410000000000004,34.98333333333333,34.98333333333333,30.410000000000004,4.5733333333333235,12.270816563813584,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,9,21109459.89,Higher,True,Risk Off,False,,,,,8.971600470920434,False,False,No setup,Sep 2026,Monthly,0,0,0,0
CAMLINFINE,20260831,125.25,133.8,101.15,102.63,3951680511.48,CAMLIN FINE SCIENCES LTD,20260831,112.52666666666669,117.47500000000001,107.57833333333336,117.47500000000001,107.57833333333336,9.896666666666647,9.643054337588081,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.9166666666666666,12,2224559839.175,Lower,True,Risk Off,False,,,,,1.7763875989712732,False,False,No setup,Sep 2026,Monthly,0,0,0,0
CAMPUS,20260831,223.9,233.55,215.8,226.19,3430783950.65,CAMPUS ACTIVEWEAR LIMITED,20260831,225.17999999999998,224.675,225.68499999999995,225.68499999999995,224.675,1.009999999999934,0.4465272558468253,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.15384615384615385,13,2054948387.35,Lower,True,Risk Off,True,,,,,1.6695231723431443,False,False,No setup,Sep 2026,Monthly,0,0,0,0
CAMS,20260831,810.0,830.5,739.0,782.0,24815563106.55,COMPUTER AGE MNGT SER LTD,20260831,783.8333333333334,784.75,782.9166666666667,784.75,782.9166666666667,1.8333333333332575,0.23444160272803805,Narrow,Bearish,Below CPR,Financial Services,True,False,True,0.15384615384615385,13,20874316053.5,Inside,True,Risk Off,True,,,,,1.1888084401399666,False,False,No setup,Sep 2026,Monthly,0,0,0,0
CANBK,20260831,125.95,133.11,125.5,126.9,40643074697.49,CANARA BANK,20260831,128.50333333333333,129.305,127.70166666666665,129.305,127.70166666666665,1.603333333333353,1.263462043603903,Wide,Bearish,Below CPR,Financial Services,True,False,False,0.3076923076923077,13,74910360695.03,Higher,True,Risk Off,False,,,,,0.5425561206807339,False,False,No setup,Sep 2026,Monthly,0,0,0,0
CANFINHOME,20260831,824.6,852.35,788.25,795.3,3517824453.8,CAN FIN HOMES LTD,20260831,811.9666666666666,820.3,803.6333333333332,820.3,803.6333333333332,16.666666666666742,2.0956452491722297,Wide,Bearish,Below CPR,Financial Services,True,False,False,0.5384615384615384,13,3625967275.8,Lower,True,Risk Off,False,,,,,0.9701754556027701,False,False,No setup,Sep 2026,Monthly,0,0,0,0
CANHLIFE,20260831,148.0,162.9,145.25,156.14,3562154937.75,CANARA HSBC LIFE INS CO L,20260831,154.76333333333332,154.075,155.45166666666665,155.45166666666665,154.075,1.3766666666666652,0.881687374578369,Wide,Bullish,Above CPR,Financial Services,True,False,False,0.5454545454545454,11,3951932909.18,Higher,True,Risk Off,False,,,,,0.9013702964125279,False,False,No setup,Sep 2026,Monthly,0,0,0,0
CANTABIL,20260831,245.55,255.0,225.13,242.41,1472723583.77,CANTABIL RETAIL LTD,20260831,240.84666666666666,240.065,241.62833333333333,241.62833333333333,240.065,1.5633333333333326,0.6449128886322067,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.15384615384615385,13,928362040.6,Lower,True,Risk Off,True,,,,,1.586367730867345,False,False,No setup,Sep 2026,Monthly,0,0,0,0
CAPACITE,20260831,216.01,231.7,202.1,214.0,2397873666.14,CAPACITE INFRAPROJECT LTD,20260831,215.9333333333333,216.89999999999998,214.96666666666664,216.89999999999998,214.96666666666664,1.9333333333333371,0.9034267912772602,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.15384615384615385,13,1894485164.35,Lower,True,Risk Off,True,,,,,1.2657125594133185,False,False,Short,Sep 2026,Monthly,0,-2,0,0
CAPILLARY,20260831,505.95,597.4,488.05,493.9,13497448337.65,CAPILLARY TECHNO INDIA L,20260831,526.4499999999999,542.725,510.17499999999984,542.725,510.17499999999984,32.55000000000018,6.59040291556999,Wide,Bearish,Below CPR,Unclassified,False,False,False,1.0,10,3464169185.4,Overlapping,True,Risk Off,False,,,,,3.8963017148631205,False,False,No setup,Sep 2026,Monthly,0,0,0,0
CAPITALSFB,20260831,292.0,307.0,280.05,283.2,142839147.15,CAPITAL SMALL FIN BANK L,20260831,290.0833333333333,293.525,286.64166666666665,293.525,286.64166666666665,6.883333333333326,2.4305555555555527,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6923076923076923,13,168366892.3,Outside,True,Risk Off,False,,,,,0.8483802557541177,False,False,No setup,Sep 2026,Monthly,0,0,0,0
CAPLIPOINT,20260831,2516.8,2672.1,2382.5,2517.4,4900686511.1,CAPLIN POINT LAB LTD.,20260831,2524.0,2527.3,2520.7,2527.3,2520.7,6.600000000000364,0.2621752601890984,Moderate,Bearish,Below CPR,Healthcare,True,False,False,0.15384615384615385,13,3013768496.5,Lower,True,Risk Off,True,,,,,1.6260991900311346,False,False,No setup,Sep 2026,Monthly,0,0,0,0
CAPTRUST,20260831,18.7,21.02,18.08,18.44,13379632.18,CAPITAL TRUST LIMITED,20260831,19.179999999999996,19.549999999999997,18.809999999999995,19.549999999999997,18.809999999999995,0.740000000000002,4.013015184381789,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.4444444444444444,9,21251990.32,Higher,True,Risk Off,False,,,,,0.6295707827143411,False,False,No setup,Sep 2026,Monthly,0,0,0,0
CARBORUNIV,20260831,1076.1,1207.0,1059.1,1106.6,5880100279.0,CARBORUNDUM UNIVERSAL LTD,20260831,1124.2333333333333,1133.05,1115.4166666666667,1133.05,1115.4166666666667,17.633333333333212,1.5934694861136105,Wide,Bearish,Below CPR,Capital Goods,True,False,False,0.6153846153846154,13,3899880929.4,Overlapping,True,Risk Off,False,,,,,1.5077640536847514,False,False,No setup,Sep 2026,Monthly,0,0,0,0
