TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,NEXT_Pivot,NEXT_BC,NEXT_TC,NEXT_CPR_Top,NEXT_CPR_Bottom,NEXT_CPR_Width,NEXT_CPR_Width_Pct,NEXT_CPR_Class,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-22,2026-09-22,CM,NSE,STK,760229,INE0VDM01015,MEESHO,EQ,,,,,MEESHO LIMITED,221.88,244.74,218.6,240.19,240.6,219.15,,240.19,,,108359244,25647745105.82,569367,F1,1,,,,,,Cash Only,Consumer Services,True,221.2,216.0,219.15,218.78333333333333,218.6,218.96666666666667,218.96666666666667,218.6,0.36666666666667425,0.1673131036580763,Narrow,Bullish,Above CPR,234.51,231.67000000000002,237.34999999999997,237.34999999999997,231.67000000000002,5.67999999999995,2.364794537657667,Wide,True,False,0.08333333333333333,60,2473747842.37,True,True,Higher,True,Risk On,True,None,8.032857142857141,198.28420000000003,191.605,0.045645859268481595,10.36797068259306,True,True,Long,1.0,None,Liftoff,97,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹218.97) with massive 10.4x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹218.97 with stop below Pivot (₹218.78).,Long,96,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (10.37x) (20/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,2,0,0,2
2026-09-22,2026-09-22,CM,NSE,STK,5449,INE488A01050,CHEMPLASTS,EQ,,,,,CHEMPLAST SANMAR LIMITED,181.0,202.45,178.5,198.67,196.9,181.17,,198.68,,,7329815,1437117674.49,92624,F1,1,,,,,,Cash Only,Chemicals & Fertilizers,False,191.0,170.0,181.17,180.72333333333333,180.5,180.94666666666666,180.94666666666666,180.5,0.44666666666665833,0.24654560173685397,Narrow,Bullish,Above CPR,193.20666666666668,190.475,195.93833333333336,195.93833333333336,190.475,5.463333333333367,2.7499538598345836,Wide,True,False,0.16666666666666666,60,44791689.81999999,True,True,Higher,True,Risk On,True,None,9.930714285714282,184.8826,200.76229999999998,0.04497830204512133,32.084471031684785,True,False,Long,1.0,None,Liftoff,97,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹180.95) with massive 32.1x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹180.95 with stop below Pivot (₹180.72).,Long,88,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (32.08x) (20/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,2,0,0,2
2026-09-22,2026-09-22,CM,NSE,STK,10530,INE597I01028,SHARDAMOTR,EQ,,,,,SHARDA MOTOR INDS LTD,957.7,988.9,955.8,985.75,987.6,957.75,,985.78,,,141934,138996185.9,11511,F1,1,,,,,,Cash Only,Diversified,False,969.9,944.0,957.75,957.2166666666667,956.95,957.4833333333333,957.4833333333333,956.95,0.533333333333303,0.05568606978160303,Narrow,Bullish,Above CPR,976.8166666666666,972.3499999999999,981.2833333333333,981.2833333333333,972.3499999999999,8.933333333333394,0.9062473581875113,Wide,True,False,0.9,60,35490717.6,False,False,Higher,True,Risk On,False,None,30.074999999999996,891.4909999999999,871.7114999999999,0.017733444167358375,3.916409565638087,True,True,No setup,0.0,None,Liftoff,95,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹957.48) with massive 3.9x volume surge. Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹957.48 with stop below Pivot (₹957.22).,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,15119,INE532F01054,EDELWEISS,EQ,,,,,EDELWEISS FIN SERV LTD,140.6,144.19,139.5,141.16,140.84,139.52,,141.16,,,13480301,1906144635.48,70228,F1,1,,,,,,Cash Only,Diversified,False,142.95,135.79,139.52,139.42,139.37,139.46999999999997,139.46999999999997,139.37,0.0999999999999659,0.07167431192658105,Narrow,Bullish,Above CPR,141.61666666666667,141.845,141.38833333333335,141.845,141.38833333333335,0.45666666666664923,0.3235099650514659,Moderate,True,False,0.9666666666666667,60,417281812.55999994,False,False,Higher,True,Risk On,False,Bullish Virgin,7.057857142857145,124.07260000000001,120.5361,0.014168606416349783,4.568003153039219,True,True,No setup,0.0,None,Liftoff,95,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹139.47) with massive 4.6x volume surge. Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹139.47 with stop below Pivot (₹139.42).,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,4870,INE915B01019,INDSWFTLAB,EQ,,,,,IND SWIFT LABORATORIES LT,388.0,417.0,386.2,405.55,405.0,379.4,,405.56,,,2018474,816351332.75,42027,F1,1,,,,,,Cash Only,Healthcare & Pharma,False,386.0,371.0,379.4,378.8,378.5,379.1,379.1,378.5,0.6000000000000227,0.15814443858724903,Narrow,Bullish,Above CPR,402.9166666666667,401.6,404.23333333333335,404.23333333333335,401.6,2.6333333333333258,0.6493239633419616,Moderate,True,False,0.38333333333333336,60,183115241.36,True,True,Higher,True,Risk On,False,Bullish Virgin,23.124999999999996,300.4852,233.0296,0.025945945945946933,4.458128808322806,True,True,No setup,0.0,None,Liftoff,95,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹379.10) with massive 4.5x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹379.10 with stop below Pivot (₹378.80).,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,759291,INE304W01038,BLUESTONE,EQ,,,,,BLUESTONE JEWEL LFSTL LTD,850.7,950.0,847.95,930.4,942.0,845.45,,930.5,,,3686322,3340136743.3,114306,F1,1,,,,,,Cash Only,Diversified,False,858.0,828.35,845.45,843.9333333333334,843.175,844.6916666666668,844.6916666666668,843.175,1.5166666666668789,0.17939164547482153,Narrow,Bullish,Above CPR,909.4499999999999,898.975,919.9249999999998,919.9249999999998,898.975,20.949999999999818,2.2517196904556984,Wide,True,False,0.6666666666666666,60,617188398.3,False,False,Higher,True,Risk On,False,Bullish Virgin,43.24999999999999,796.403,655.6110000000001,0.03506743737958102,5.41185925156753,True,True,No setup,0.0,None,Liftoff,95,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹844.69) with massive 5.4x volume surge. Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹844.69 with stop below Pivot (₹843.93).,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,19020,INE880J01026,JSWINFRA,EQ,,,,,JSW INFRASTRUCTURE LTD,351.45,375.5,351.3,367.6,369.05,349.6,,367.62,,,17124150,6286440525.65,210208,F1,1,,,,,,Cash Only,Services,True,350.95,345.95,349.6,348.8333333333333,348.45,349.21666666666664,349.21666666666664,348.45,0.7666666666666515,0.21929824561403075,Narrow,Bullish,Above CPR,364.8,363.4,366.20000000000005,366.20000000000005,363.4,2.800000000000068,0.7616974972796703,Wide,True,False,0.9666666666666667,60,910052437.725,False,False,Higher,True,Risk On,False,Bullish Virgin,11.235714285714282,335.03100000000006,312.9732,0.06823479550752146,6.9077783488665725,True,True,No setup,0.0,None,Liftoff,95,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹349.22) with massive 6.9x volume surge. Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹349.22 with stop below Pivot (₹348.83).,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,758680,INE0MHO01029,REGAAL,EQ,,,,,REGAAL RESOURCES LIMITED,83.44,100.12,82.6,97.21,98.8,83.44,,97.21,,,8177219,770811623.79,47011,F1,1,,,,,,Cash Only,Diversified,False,84.18,82.03,83.44,83.21666666666667,83.105,83.32833333333333,83.32833333333333,83.105,0.22333333333332916,0.2676573985298768,Moderate,Bullish,Above CPR,93.31,91.36,95.26,95.26,91.36,3.9000000000000057,4.011932928711044,Wide,False,False,0.55,60,31800083.354999997,False,False,Higher,True,Risk On,False,None,3.712857142857144,86.2968,76.0899,0.060151340259072865,24.23929570199707,True,True,No setup,0.0,None,Liftoff,92,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹83.33) with massive 24.2x volume surge. Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹83.33 with stop below Pivot (₹83.22).,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,2263,INE545U01014,BANDHANBNK,EQ,,,,,BANDHAN BANK LIMITED,180.0,185.11,179.9,184.7,184.7,179.0,,184.7,,,22278301,4070119632.47,66785,F1,1,,,,,,F&O + Cash,Financial Services,True,181.26,175.63,179.0,178.63,178.445,178.815,178.815,178.445,0.37000000000000455,0.20670391061452767,Narrow,Bullish,Above CPR,183.23666666666668,182.505,183.96833333333336,183.96833333333336,182.505,1.4633333333333667,0.7922757624977622,Wide,True,False,0.23333333333333334,60,1433822181.0549998,True,False,Higher,True,Risk On,True,Bullish Virgin,5.465714285714286,177.1584,190.172,0.06769472033455388,2.8386502079882905,True,False,Long,1.0,None,Liftoff,91,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹178.81) with strong 2.8x volume (60D Narrow CPR). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹178.81 with stop below Pivot (₹178.63).,Long,88,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (2.84x) (20/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,2,0,0,2
2026-09-22,2026-09-22,CM,NSE,STK,7016,INE788J01021,SHIVALIK,EQ,,,,,SHIVALIK RASAYAN LIMITED,404.5,436.9,395.8,416.9,417.45,398.95,,416.9,,,297963,125325647.4,14315,F1,1,,,,,,Cash Only,Diversified,False,407.7,383.35,398.95,396.6666666666667,395.525,397.8083333333334,397.8083333333334,395.525,2.2833333333334167,0.5723357145841376,Moderate,Bullish,Above CPR,416.5333333333333,416.35,416.7166666666666,416.7166666666666,416.35,0.36666666666656056,0.087950747581329,Narrow,False,False,0.25,60,12299942.16,True,True,Higher,True,Risk On,True,None,35.4,290.5082,283.3762,0.06450094161958804,10.189124938128979,True,True,Long,1.0,None,Liftoff,90,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹397.81) with massive 10.2x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹397.81 with stop below Pivot (₹396.67).,Long,88,Strong confirmation,CPR width: 0.5723% (12/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (10.19x) (20/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,2,0,0,2
