TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,NEXT_Pivot,NEXT_BC,NEXT_TC,NEXT_CPR_Top,NEXT_CPR_Bottom,NEXT_CPR_Width,NEXT_CPR_Width_Pct,NEXT_CPR_Class,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-17,2026-09-17,CM,NSE,STK,25017,INE338D01028,BODALCHEM,EQ,,,,,BODAL CHEMICALS LTD,173.0,182.13,173.0,182.13,182.13,173.46,,182.13,,,2362229,428662035.99,8458,F1,1,,,,,,Cash Only,Chemicals & Fertilizers,False,178.76,167.83,173.46,173.35000000000002,173.29500000000002,173.40500000000003,173.40500000000003,173.29500000000002,0.11000000000001364,0.06341519658711729,Narrow,Bullish,Above CPR,179.08666666666667,177.565,180.60833333333335,180.60833333333335,177.565,3.0433333333333508,1.6709676238584257,Wide,True,False,0.08333333333333333,60,26774413.205,True,True,Higher,True,Risk Off,True,None,15.649999999999997,89.2758,68.87219999999999,0.007028753993611097,16.01013746624144,True,True,Long,0.5,None,Liftoff,97,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹173.41) with massive 16.0x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹173.41 with stop below Pivot (₹173.35).,Long,96,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (16.01x) (20/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,2,0,0,2
2026-09-17,2026-09-17,CM,NSE,STK,1250,INE172A01027,CASTROLIND,EQ,,,,,CASTROL INDIA LIMITED,189.4,192.87,188.8,191.72,191.7,188.84,,191.72,,,4924285,941235282.63,45989,F1,1,,,,,,Cash Only,Oil Gas & Consumable Fuels,True,189.45,187.05,188.84,188.4466666666667,188.25,188.64333333333337,188.64333333333337,188.25,0.3933333333333735,0.20828920426465444,Narrow,Bullish,Above CPR,191.13,190.835,191.42499999999998,191.42499999999998,190.835,0.589999999999975,0.30774045482994733,Moderate,True,False,0.16666666666666666,60,228746144.285,False,False,Higher,True,Risk Off,True,Bullish Virgin,2.3971428571428532,186.7336,185.3382,0.16408422725468527,4.114759116801959,True,True,Long,0.5,None,Liftoff,97,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹188.64) with massive 4.1x volume surge (60D Narrow CPR). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹188.64 with stop below Pivot (₹188.45).,Long,96,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (4.11x) (20/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,2,0,0,2
2026-09-17,2026-09-17,CM,NSE,STK,24999,INE126M01010,IBULLSLTD,EQ,,,,,INDIABULLS LIMITED,28.7,30.18,28.31,29.65,29.51,28.79,,29.65,,,30372525,900880795.61,27873,F1,1,,,,,,Cash Only,Diversified,False,28.81,27.9,28.79,28.5,28.354999999999997,28.645000000000003,28.645000000000003,28.354999999999997,0.29000000000000625,1.0072941993748046,Wide,Bullish,Above CPR,29.379999999999995,29.244999999999997,29.514999999999993,29.514999999999993,29.244999999999997,0.269999999999996,0.9106239460370862,Wide,False,False,0.025,60,226998957.35,True,True,Higher,True,Risk Off,True,None,1.260714285714286,22.617000000000004,16.3778,0.23002832861190295,3.9686560948426313,True,True,Long,0.5,None,Liftoff,90,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹28.65) with massive 4.0x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹28.65 with stop below Pivot (₹28.50).,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (3.97x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-17,2026-09-17,CM,NSE,STK,24582,INE08NE01025,SANSTAR,EQ,,,,,SANSTAR LIMITED,112.48,116.55,112.48,115.54,115.0,112.81,,115.54,,,348381,40055933.65,4079,F1,1,,,,,,Cash Only,Diversified,False,114.77,107.21,112.81,111.59666666666665,110.99,112.2033333333333,112.2033333333333,110.99,1.2133333333333098,1.0755547676033241,Wide,Bullish,Above CPR,114.85666666666667,114.515,115.19833333333334,115.19833333333334,114.515,0.6833333333333371,0.5914257688535027,Moderate,False,False,0.06666666666666667,60,21617691.880000003,True,False,Higher,True,Risk Off,True,Bullish Virgin,4.325000000000002,110.45759999999999,110.0038,0.2805394990366033,1.8529237012143034,True,True,Long,0.5,None,None,0,No active J-Curve setup.,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.85x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-17,2026-09-17,CM,NSE,STK,1919,INE082A01010,KOPRAN,EQ,,,,,KOPRAN LTD,261.4,271.0,260.2,268.59,267.89,260.86,,268.59,,,3137443,834954764.65,48430,F1,1,,,,,,Cash Only,Diversified,False,274.78,237.78,260.86,257.8066666666667,256.28,259.33333333333337,259.33333333333337,256.28,3.0533333333333985,1.170487362314421,Wide,Bullish,Above CPR,266.59666666666664,265.6,267.59333333333325,267.59333333333325,265.6,1.9933333333332257,0.7421472628665349,Moderate,False,False,0.016666666666666666,60,47546696.59,True,True,Higher,True,Risk Off,True,Bullish Virgin,18.462142857142858,178.49020000000002,153.2662,0.16538347454895183,17.560731334290157,True,True,Long,0.5,None,Liftoff,90,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹259.33) with massive 17.6x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹259.33 with stop below Pivot (₹257.81).,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (17.56x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-17,2026-09-17,CM,NSE,STK,27353,INE0OJW01016,ROSSTECH,EQ,,,,,ROSSELL TECHSYS LIMITED,1349.9,1426.9,1325.0,1357.2,1351.3,1349.9,,1357.21,,,758996,1053356065.9,53925,F1,1,,,,,,Cash Only,Information Technology,False,1420.0,1219.5,1349.9,1329.8,1319.75,1339.85,1339.85,1319.75,20.09999999999991,1.4889991851248172,Wide,Bullish,Above CPR,1369.7,1375.95,1363.45,1375.95,1363.45,12.5,0.9210138520483347,Wide,False,False,0.25,60,192648823.39999998,False,False,Higher,True,Risk Off,True,None,62.05000000000003,1071.074,1024.6655,0.3239323126510862,5.467752396872412,True,True,Long,0.5,None,Liftoff,90,"🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹1,339.85) with massive 5.5x volume surge (60D Narrow CPR). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹1,339.85 with stop below Pivot (₹1,329.80).",Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (5.47x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-17,2026-09-17,CM,NSE,STK,23647,INE185E01021,FILATFASH,EQ,,,,,FILATEX FASHIONS LIMITED,0.18,0.19,0.18,0.18,0.19,0.18,,0.18,,,11475735,2100174.03,1383,F1,1,,,,,,Cash Only,Diversified,False,0.19,0.18,0.18,0.18333333333333335,0.185,0.1816666666666667,0.185,0.1816666666666667,0.0033333333333332993,1.851851851851833,Wide,Bearish,Below CPR,0.18333333333333335,0.185,0.1816666666666667,0.185,0.1816666666666667,0.0033333333333332993,1.851851851851833,Wide,False,False,0.5833333333333334,60,10109487.649999999,False,False,Higher,True,Risk Off,False,None,0.011428571428571436,0.18,0.23070000000000002,0.2916666666666635,0.20774287508032122,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Watch,Wide CPR + close below CPR; trend aligned; participation light,0,1,1,2
2026-09-17,2026-09-17,CM,NSE,STK,761153,INE00XB01019,SEDEMAC,EQ,,,,,SEDEMAC MECHATRONICS LTD,3158.8,3214.4,3025.6,3110.6,3102.5,3122.4,,3110.3,,,285470,900340071.3,34660,F1,1,,,,,,Cash Only,Diversified,False,3151.9,2896.9,3122.4,3057.066666666667,3024.4,3089.733333333334,3089.733333333334,3024.4,65.33333333333394,2.0924075497480765,Wide,Bullish,Above CPR,3116.866666666667,3120.0,3113.7333333333336,3120.0,3113.7333333333336,6.266666666666424,0.20146166870270765,Narrow,False,False,0.03333333333333333,60,299501292.75,True,True,Higher,True,Risk Off,True,None,127.20000000000005,2895.2739999999994,2614.072,0.513626834381556,3.0061308351397757,True,True,Long,0.5,None,Liftoff,86,"🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹3,089.73) with massive 3.0x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹3,089.73 with stop below Pivot (₹3,057.07).",Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (3.01x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-17,2026-09-17,CM,NSE,STK,765015,INE178T01024,ADVIKCA,EQ,,,,,ADVIK CAPITAL LTD.,0.99,1.01,0.95,0.97,0.96,0.97,,0.98,,,265847,260967.23,294,F1,1,,,,,,Cash Only,Diversified,False,0.99,0.95,0.97,0.9700000000000001,0.97,0.9700000000000002,0.9700000000000002,0.97,2.220446049250313e-16,2.289119638402385e-14,Narrow,Bullish,Inside CPR,0.9766666666666666,0.98,0.9733333333333332,0.98,0.9733333333333332,0.006666666666666821,0.6872852233677135,Moderate,False,False,0.06818181818181818,22,338286.445,True,True,Lower,True,Risk Off,True,None,0.06285714285714282,,,3.5325278056255003e-15,0.7714386250386119,False,False,Watch Long,0.0,None,None,0,No active J-Curve setup.,Long,54,Mixed,CPR width: Narrow (20/20); Price location: Inside CPR; watch state (10/20); Trend: opposes SMA direction (0/20); Participation: moderate (0.77x) (12/20); Higher timeframe: slightly aligned (+1) (12/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,1,0,0,1
2026-09-17,2026-09-17,CM,NSE,STK,8124,INE031B01049,AJANTPHARM,EQ,,,,,AJANTA PHARMA LIMITED,3492.3,3530.1,3481.0,3500.5,3509.5,3508.9,,3500.51,,,97948,343453724.3,17382,F1,1,,,,,,Cash Only,Healthcare,True,3530.8,3460.0,3508.9,3499.9,3495.4,3504.4,3504.4,3495.4,9.0,0.25649063809170963,Moderate,Bullish,Inside CPR,3503.866666666667,3505.55,3502.1833333333334,3505.55,3502.1833333333334,3.366666666666788,0.09617673665667155,Narrow,False,False,0.11666666666666667,60,288522129.0,False,False,Lower,True,Risk Off,True,None,94.79999999999998,3503.8179999999998,3296.173,0.09493670886075951,1.1903895395836346,False,True,Watch Long,0.0,None,None,0,No active J-Curve setup.,Long,66,Confirmed,CPR width: 0.2565% (12/20); Price location: Inside CPR; watch state (10/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (1.19x) (20/20); Higher timeframe: slightly aligned (+1) (12/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,1,0,0,1
