TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-03,2026-09-03,CM,NSE,STK,13598,INE818A01017,ANTELOPUS,EQ,,,,,ANTELOPUS SELAN ENRGY LTD,985.0,1075.1,965.4,1013.3,990.6,951.15,,1013.36,,,19196421,19564735617.25,521917,F1,1,,,,,,Cash Only,Diversified,False,951.15,807.1,951.15,903.1333333333333,879.125,927.1416666666667,927.1416666666667,879.125,48.01666666666665,5.0482748953021765,Wide,Bullish,Above CPR,False,False,0.225,60,101239178.95,False,False,Higher,True,Risk Off,True,Bullish Virgin,41.096428571428554,822.321,778.1814999999999,1.1683902552069756,193.25261050282353,True,True,Long,0.5,None,Liftoff,90,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹927.14) with massive 193.3x volume surge (60D Narrow CPR). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹927.14 with stop below Pivot (₹903.13).,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (193.25x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-03,2026-09-03,CM,NSE,STK,18979,INE562X01013,UNIVASTU,BE,,,,,UNIVASTU INDIA LIMITED,163.85,168.73,157.09,168.4,165.31,160.7,,168.4,,,131098,21697026.68,750,F1,1,,,,,,Cash Only,Diversified,False,160.71,146.1,160.7,155.83666666666667,153.405,158.26833333333335,158.26833333333335,153.405,4.863333333333344,3.0263430823480673,Wide,Bullish,Above CPR,False,False,0.058333333333333334,60,8317460.52,True,True,Higher,True,Risk Off,True,Bullish Virgin,11.075714285714286,80.6012,72.6881,0.43909884345844713,2.6086119228131905,True,True,Long,0.5,None,Liftoff,82,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹158.27) with strong 2.6x volume (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹158.27 with stop below Pivot (₹155.84).,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.61x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-03,2026-09-03,CM,NSE,STK,13427,INE354C01027,BHAGERIA,BE,,,,,BHAGERIA INDUSTRIES LTD,284.9,290.15,277.0,290.15,290.15,276.35,,290.14,,,390157,112336460.05,2055,F1,1,,,,,,Cash Only,Diversified,False,276.35,253.05,276.35,268.58333333333337,264.70000000000005,272.4666666666667,272.4666666666667,264.70000000000005,7.7666666666666515,2.8104456908509685,Wide,Bullish,Above CPR,False,False,0.025,60,6014092.57,True,True,Higher,True,Risk Off,True,Bullish Virgin,16.166428571428572,176.80380000000002,165.621,0.4804194465308758,18.678871125191208,True,True,Long,0.5,None,Liftoff,90,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹272.47) with massive 18.7x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹272.47 with stop below Pivot (₹268.58).,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (18.68x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-03,2026-09-03,CM,NSE,STK,17629,INE835B01035,MOLDTECH,BE,,,,,MOLD-TEK TECHNOLOGIES LTD,205.0,212.1,205.0,207.31,210.0,202.38,,207.71,,,101481,21278458.85,1097,F1,1,,,,,,Cash Only,Information Technology,False,202.39,187.0,202.38,197.25666666666666,194.695,199.81833333333333,199.81833333333333,194.695,5.123333333333335,2.531541324900353,Wide,Bullish,Above CPR,False,False,0.175,60,5339107.76,True,True,Higher,True,Risk Off,True,Bullish Virgin,14.454285714285716,138.5584,131.55190000000002,0.35445081373130405,3.9853960261704855,True,True,Long,0.5,None,Liftoff,90,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹199.82) with massive 4.0x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹199.82 with stop below Pivot (₹197.26).,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (3.99x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-03,2026-09-03,CM,NSE,STK,3694,INE707A01012,VINDHYATEL,EQ,,,,,VINDHYA TELELINKS LTD,2737.0,2810.0,2651.0,2736.2,2742.0,2737.1,,2735.76,,,130435,359402012.6,13545,F1,1,,,,,,Cash Only,Diversified,False,2750.0,2540.0,2737.1,2675.7000000000003,2645.0,2706.4000000000005,2706.4000000000005,2645.0,61.400000000000546,2.24325015527385,Wide,Bullish,Above CPR,False,False,0.15833333333333333,60,108358747.45,True,False,Higher,True,Risk Off,True,Bullish Virgin,126.87857142857148,2182.4320000000002,1964.191,0.48392726453865187,3.3167789500874303,True,True,Long,0.5,None,Liftoff,88,"🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹2,706.40) with massive 3.3x volume surge (60D Narrow CPR). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹2,706.40 with stop below Pivot (₹2,675.70).",Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (3.32x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-03,2026-09-03,CM,NSE,STK,2859,INE301A01014,RAYMOND,EQ,,,,,RAYMOND LTD,672.2,765.0,672.2,757.9,753.8,667.25,,757.89,,,16593917,12440497527.75,299719,F1,1,,,,,,Cash Only,Diversified,False,674.9,625.3,667.25,655.8166666666666,650.0999999999999,661.5333333333333,661.5333333333333,650.0999999999999,11.433333333333394,1.7135006868989726,Wide,Bullish,Above CPR,False,False,0.041666666666666664,60,279774275.95,True,True,Higher,True,Risk Off,True,Bullish Virgin,22.103571428571417,614.707,559.8525,0.5172618085851272,44.466195062098244,True,True,Long,0.5,None,Liftoff,90,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹661.53) with massive 44.5x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹661.53 with stop below Pivot (₹655.82).,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (44.47x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-03,2026-09-03,CM,NSE,STK,2868,INE106T01025,HITECH,EQ,,,,,HI-TECH PIPES LIMITED,77.14,77.2,74.8,75.15,75.13,76.54,,75.14,,,3272267,246858406.18,15727,F1,1,,,,,,Cash Only,Information Technology,False,80.0,76.0,76.54,77.51333333333334,78.0,77.02666666666667,78.0,77.02666666666667,0.9733333333333292,1.2716662311645273,Wide,Bearish,Below CPR,False,False,0.125,60,44343972.605000004,True,False,Lower,True,Risk Off,True,Bearish Virgin,2.557857142857144,84.28020000000001,86.54969999999999,0.38052685469607933,5.5668987616180665,False,False,Short,1.0,None,None,0,No active J-Curve setup.,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (5.57x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,-2,0,0,-2
2026-09-03,2026-09-03,CM,NSE,STK,13332,INE343H01029,SOLARINDS,EQ,,,,,SOLAR INDUSTRIES (I) LTD,20635.0,21645.0,20630.0,21500.0,21500.0,20600.0,,21497.12,,,481869,10322114155.0,82659,F1,1,,,,,,Cash Only,Chemicals,True,20610.0,19810.0,20600.0,20340.0,20210.0,20470.0,20470.0,20210.0,260.0,1.262135922330097,Wide,Bullish,Above CPR,False,False,0.15833333333333333,60,1874620123.5,True,False,Higher,True,Risk Off,True,Bullish Virgin,523.5,18914.94,17862.74,0.49665711556829034,5.506243118594155,True,True,Long,0.5,None,Liftoff,90,"🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹20,470.00) with massive 5.5x volume surge (60D Narrow CPR). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹20,470.00 with stop below Pivot (₹20,340.00).",Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (5.51x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-03,2026-09-03,CM,NSE,STK,13875,INE742C01031,JINDRILL,EQ,,,,,JINDAL DRILLING IND. LTD,644.95,664.2,634.5,649.9,651.0,642.1,,649.9,,,765112,500009631.25,25376,F1,1,,,,,,Cash Only,Diversified,False,646.55,616.0,642.1,634.8833333333333,631.275,638.4916666666667,638.4916666666667,631.275,7.216666666666697,1.1239163162539632,Wide,Bullish,Above CPR,False,False,0.025,60,110366425.05000001,True,True,Higher,True,Risk Off,True,Bullish Virgin,26.946428571428573,600.4870000000001,591.716,0.2678153302407787,4.530450551637216,True,True,Long,0.5,None,Liftoff,90,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹638.49) with massive 4.5x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹638.49 with stop below Pivot (₹634.88).,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (4.53x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-03,2026-09-03,CM,NSE,STK,199,INE348L01012,MASFIN,EQ,,,,,MAS FINANCIAL SERV LTD,297.0,297.0,291.1,292.7,293.0,294.45,,292.68,,,511563,150029021.95,11724,F1,1,,,,,,Cash Only,Diversified,False,305.55,292.95,294.45,297.65000000000003,299.25,296.05000000000007,299.25,296.05000000000007,3.199999999999932,1.086771947699077,Wide,Bearish,Below CPR,False,False,0.09166666666666666,60,35895410.075,False,False,Lower,True,Risk Off,True,Bearish Virgin,8.232142857142852,310.478,313.753,0.3887201735357837,4.179615768047469,False,False,Short,1.0,None,None,0,No active J-Curve setup.,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (4.18x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,-2,0,0,-2
2026-09-03,2026-09-03,CM,NSE,STK,1145,INE162A01010,GIPCL,EQ,,,,,GUJ IND POW CO. LTD,207.9,211.71,205.3,208.04,207.51,205.94,,208.11,,,1048615,218481744.7,18885,F1,1,,,,,,Cash Only,Diversified,False,207.94,197.51,205.94,203.79666666666665,202.725,204.8683333333333,204.8683333333333,202.725,2.1433333333333167,1.0407562073095642,Wide,Bullish,Above CPR,False,False,0.041666666666666664,60,50954738.644999996,True,True,Higher,True,Risk Off,True,Bullish Virgin,7.477857142857142,169.11239999999998,162.85379999999998,0.2866240010188789,4.2877610701166615,True,True,Long,0.5,None,Liftoff,90,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹204.87) with massive 4.3x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹204.87 with stop below Pivot (₹203.80).,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (4.29x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-03,2026-09-03,CM,NSE,STK,19599,INE696K01024,PRAKASHSTL,EQ,,,,,PRAKASH STEELAGE LTD,3.87,3.88,3.63,3.65,3.65,3.8,,3.65,,,351711,1296323.65,660,F1,1,,,,,,Cash Only,Diversified,False,3.92,3.79,3.8,3.8366666666666664,3.855,3.818333333333333,3.855,3.818333333333333,0.03666666666666707,0.964912280701765,Wide,Bearish,Below CPR,False,False,0.058333333333333334,60,384168.69499999995,True,True,Lower,True,Risk Off,True,None,0.13785714285714287,4.0296,4.2806,0.26597582037996836,3.3743604486044863,False,False,Short,0.5,None,None,0,No active J-Curve setup.,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (3.37x) (20/20); Higher timeframe: aligned (-3) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,-2,-1,0,-3
