SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe
20MICRONS,20260320,156.1,159.74,146.35,151.02,113797548.27,20 MICRONS LTD,Diversified,Cash Only,20260320,152.37,153.04500000000002,151.695,153.04500000000002,151.695,1.3500000000000227,0.8939213349225418,Wide,Bearish,Below CPR,False,False,0.6,30,91458100.0,False,False,Lower,True,Risk Off,False,None,17.299285714285713,,,0.07803790412486197,1.2442588274849358,False,False,No setup,0.0,None,Week 23 Mar – 27 Mar 2026,Weekly
21STCENMGM,20260320,32.97,33.59,31.9,31.9,619566.91,21ST CENTURY MGMT SERVICE,Diversified,Cash Only,20260320,32.46333333333334,32.745000000000005,32.18166666666667,32.745000000000005,32.18166666666667,0.5633333333333326,1.765935214211074,Wide,Bearish,Below CPR,False,False,0.43333333333333335,30,1093459.0750000002,False,False,Lower,True,Risk Off,False,None,3.4900000000000015,,,0.16141356255969408,0.5666118871435586,False,False,No setup,0.0,None,Week 23 Mar – 27 Mar 2026,Weekly
360ONE,20260320,1025.0,1088.5,1010.3,1040.6,2415964648.5,360 ONE WAM LIMITED,Financial Services,Cash Only,20260320,1046.4666666666667,1049.4,1043.5333333333333,1049.4,1043.5333333333333,5.866666666666788,0.5637773079633662,Moderate,Bearish,Below CPR,False,False,0.3333333333333333,30,4027913656.15,False,False,Higher,True,Risk Off,False,None,76.77142857142861,,,0.076417317950628,0.5998054712049739,False,False,No setup,0.0,None,Week 23 Mar – 27 Mar 2026,Weekly
3IINFOLTD,20260320,12.91,13.9,12.68,13.82,45731828.37,3I INFOTECH LIMITED,Information Technology,Cash Only,20260320,13.466666666666667,13.29,13.643333333333334,13.643333333333334,13.29,0.3533333333333353,2.5566811384467094,Wide,Bullish,Above CPR,False,False,0.8333333333333334,30,33684450.685,False,False,Higher,True,Risk Off,False,None,1.2335714285714285,,,0.2864311908897912,1.3576539750539796,False,False,No setup,0.0,None,Week 23 Mar – 27 Mar 2026,Weekly
3MINDIA,20260320,32985.0,33775.0,32005.0,32270.0,735633820.0,3M INDIA LIMITED,Diversified,Cash Only,20260320,32683.333333333332,32890.0,32476.666666666664,32890.0,32476.666666666664,413.33333333333576,1.2808594153496615,Wide,Bearish,Below CPR,False,False,0.7333333333333333,30,613237877.5,True,False,Lower,True,Risk Off,False,None,2488.214285714286,,,0.16611645375819437,1.1995896649420519,False,False,No setup,0.0,None,Week 23 Mar – 27 Mar 2026,Weekly
3PLAND,20260320,29.15,32.6,28.51,32.36,1192600.69,3P LAND HOLDINGS LIMITED,Diversified,Cash Only,20260320,31.156666666666666,30.555,31.758333333333333,31.758333333333333,30.555,1.2033333333333331,3.718582612278533,Wide,Bullish,Above CPR,False,False,1.0,30,1097289.05,False,False,Outside,True,Risk Off,False,None,3.9278571428571434,,,0.3063587318906467,1.0868610144245947,False,False,No setup,0.0,None,Week 23 Mar – 27 Mar 2026,Weekly
5PAISA,20260320,300.75,304.5,286.05,291.6,94069817.1,5PAISA CAPITAL LIMITED,Stock Broking,Cash Only,20260320,294.05,295.275,292.82500000000005,295.275,292.82500000000005,2.449999999999932,0.8401920438957241,Wide,Bearish,Below CPR,False,False,0.36666666666666664,30,84484354.7,False,False,Lower,True,Risk Off,False,None,34.99285714285714,,,0.07001428863033078,1.1134584318485656,False,False,No setup,0.0,None,Week 23 Mar – 27 Mar 2026,Weekly
63MOONS,20260320,555.0,575.0,524.35,531.45,597349838.75,63 MOONS TECHNOLOGIES LTD,Diversified,Cash Only,20260320,543.6,549.675,537.5250000000001,549.675,537.5250000000001,12.149999999999864,2.2861981371718625,Wide,Bearish,Below CPR,False,False,0.7333333333333333,30,426678461.67499995,False,False,Lower,True,Risk Off,False,None,70.43214285714285,,,0.1725064651893901,1.399999982199711,False,False,No setup,0.0,None,Week 23 Mar – 27 Mar 2026,Weekly
AAATECH,20260320,92.1,97.68,91.62,93.0,7803309.64,AAA TECHNOLOGIES LIMITED,Information Technology,Cash Only,20260320,94.10000000000001,94.65,93.55000000000001,94.65,93.55000000000001,1.0999999999999943,1.182795698924725,Wide,Bearish,Below CPR,False,False,0.3076923076923077,13,18368522.35,False,False,Higher,True,Risk Off,False,None,,,,,0.42481967200807524,False,False,No setup,0.0,None,Week 23 Mar – 27 Mar 2026,Weekly
AADHARHFC,20260320,457.95,482.45,447.25,449.85,922204789.3,AADHAR HOUSING FINANCE L,Financial Services,Cash Only,20260320,459.8500000000001,464.85,454.85000000000014,464.85,454.85000000000014,9.999999999999886,2.2229632099588494,Wide,Bearish,Below CPR,False,False,0.9666666666666667,30,807786766.25,False,False,Overlapping,True,Risk Off,False,None,28.949999999999996,,,0.3454231433506006,1.1416438444283563,False,False,No setup,0.0,None,Week 23 Mar – 27 Mar 2026,Weekly
