SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe
20MICRONS,20260703,203.9,209.0,196.3,204.36,171217469.64,20 MICRONS LTD,Diversified,Cash Only,20260703,203.22000000000003,202.65,203.79000000000005,203.79000000000005,202.65,1.1400000000000432,0.5578391074574491,Moderate,Bullish,Above CPR,False,False,0.35555555555555557,45,96310838.02,True,True,Higher,True,Neutral,False,None,20.065,,,0.05681535011213771,1.777759109566099,False,False,No setup,0.0,None,Week 06 Jul – 10 Jul 2026,Weekly
21STCENMGM,20260703,33.86,33.86,31.38,31.45,352001.49000000005,21ST CENTURY MGMT SERVICE,Diversified,Cash Only,20260703,32.23,32.62,31.839999999999996,32.62,31.839999999999996,0.7800000000000011,2.4801271860095424,Wide,Bearish,Below CPR,False,False,0.7555555555555555,45,791889.14,False,False,Lower,True,Neutral,False,None,2.5700000000000003,,,0.30350194552529225,0.4445085457290146,False,False,No setup,0.0,None,Week 06 Jul – 10 Jul 2026,Weekly
360ONE,20260703,1079.8,1120.9,1060.6,1109.5,6317539640.5,360 ONE WAM LIMITED,Financial Services,Cash Only,20260703,1097.0,1090.75,1103.25,1103.25,1090.75,12.5,1.1266336187471835,Wide,Bullish,Above CPR,False,False,0.6,45,4021303448.3,False,False,Overlapping,True,Neutral,False,None,79.50357142857148,,,0.15722564125600816,1.5710178855492067,False,False,No setup,0.0,None,Week 06 Jul – 10 Jul 2026,Weekly
3BBLACKBIO,20260703,1159.7,1221.4,1159.7,1173.5,25939792.299999997,3B BLACKBIO DX LTD.,Healthcare & Pharma,Cash Only,20260703,1184.8666666666668,1190.5500000000002,1179.1833333333334,1190.5500000000002,1179.1833333333334,11.366666666666788,0.968612413009526,Wide,Bearish,Below CPR,False,False,0.2727272727272727,11,61472244.800000004,True,False,Overlapping,False,Neutral,False,None,,,,,0.42197567999013424,False,False,No setup,0.0,None,Week 06 Jul – 10 Jul 2026,Weekly
3IINFOLTD,20260703,17.11,18.0,17.0,17.8,20477573.68,3I INFOTECH LIMITED,Information Technology,Cash Only,20260703,17.599999999999998,17.5,17.699999999999996,17.699999999999996,17.5,0.19999999999999574,1.1235955056179536,Wide,Bullish,Above CPR,False,False,0.5777777777777777,45,32431945.99,False,False,Higher,True,Neutral,False,None,1.172857142857143,,,0.17052375152252983,0.6314013252955594,False,False,No setup,0.0,None,Week 06 Jul – 10 Jul 2026,Weekly
3MINDIA,20260703,33380.0,35360.0,32330.0,35235.0,1297588530.0,3M INDIA LIMITED,Diversified,Cash Only,20260703,34308.333333333336,33845.0,34771.66666666667,34771.66666666667,33845.0,926.6666666666715,2.6299607397947256,Wide,Bullish,Above CPR,False,False,0.9777777777777777,45,595692630.0,False,False,Higher,True,Neutral,False,None,2015.7142857142858,,,0.4597212378927499,2.1782853516250484,False,False,No setup,0.0,None,Week 06 Jul – 10 Jul 2026,Weekly
3PLAND,20260703,32.7,33.75,30.22,33.48,662052.94,3P LAND HOLDINGS LIMITED,Diversified,Cash Only,20260703,32.48333333333333,31.985,32.981666666666655,32.981666666666655,31.985,0.9966666666666555,2.9769016328155784,Wide,Bullish,Above CPR,False,False,0.8888888888888888,45,820425.24,False,False,Overlapping,True,Neutral,False,None,3.855714285714286,,,0.25849079906137784,0.8069631548634462,False,False,No setup,0.0,None,Week 06 Jul – 10 Jul 2026,Weekly
5PAISA,20260703,350.45,398.0,348.35,387.65,268603467.35,5PAISA CAPITAL LIMITED,Stock Broking,Cash Only,20260703,378.0,373.175,382.825,382.825,373.175,9.649999999999977,2.489358957822773,Wide,Bullish,Above CPR,False,False,0.7555555555555555,45,83346314.9,False,False,Higher,True,Neutral,False,None,32.97,,,0.29269032453745764,3.222739573696497,False,False,No setup,0.0,None,Week 06 Jul – 10 Jul 2026,Weekly
63MOONS,20260703,669.1,677.65,651.25,657.9,288510501.15,63 MOONS TECHNOLOGIES LTD,Diversified,Cash Only,20260703,662.2666666666668,664.45,660.0833333333335,664.45,660.0833333333335,4.366666666666561,0.6637280235091292,Moderate,Bearish,Below CPR,False,False,0.2222222222222222,45,432486694.05,False,False,Lower,True,Neutral,True,None,68.9,,,0.06337687469762787,0.6670968266058265,False,False,Short,0.5,None,Week 06 Jul – 10 Jul 2026,Weekly
A2ZINFRA,20260703,13.83,14.72,13.2,14.01,16143823.91,A2Z INFRA ENGINEERING LTD,Real Estate & Infra,Cash Only,20260703,13.976666666666667,13.96,13.993333333333332,13.993333333333332,13.96,0.03333333333333144,0.2379252914584685,Narrow,Bullish,Above CPR,True,False,0.11538461538461539,26,15637315.845,False,False,Inside,True,Neutral,True,None,1.7621428571428568,,,0.018916362653694375,1.032390985129456,False,False,No setup,0.0,None,Week 06 Jul – 10 Jul 2026,Weekly
