SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
IKS,EQ,INVENTURUS KNOWLEDGE SO L,1701.6,1701.6,1673.5,1690.4,84595,142689690.1,20260119,1688.5,1687.55,1689.45,1689.45,1687.55,1.900000000000091,0.1123994320870853,Narrow,Bullish,Above CPR,Cash Only,Information Technology,True,False,0.1551724137931034,58,204937112.15,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
JSWSTEEL,EQ,JSW STEEL LIMITED,1187.4,1195.8,1176.4,1184.1,2213860,2621003609.4,20260119,1185.4333333333332,1186.1,1184.7666666666664,1186.1,1184.7666666666664,1.333333333333485,0.1126031022154788,Narrow,Bearish,Below CPR,Cash Only,Metals & Mining,False,True,0.1724137931034483,58,1583763923.8000002,Lower,True,Short,True,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GLOBALE,EQ,GLOBALE TESSILE LIMITED,12.24,12.24,11.48,11.84,2208,26395.21,20260119,11.853333333333332,11.86,11.846666666666668,11.86,11.846666666666668,0.0133333333333318,0.1126126126126002,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.1034482758620689,58,114596.96,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NSLNISP,EQ,NMDC STEEL LIMITED,41.7,41.86,41.08,41.4,1829467,75751600.2,20260119,41.446666666666665,41.47,41.42333333333333,41.47,41.42333333333333,0.0466666666666668,0.1127214170692436,Narrow,Bearish,Below CPR,Cash Only,Metals & Mining,False,True,0.1206896551724138,58,114312745.515,Lower,True,Short,True,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
JYOTICNC,EQ,JYOTI CNC AUTOMATION LTD,920.0,921.4,908.1,916.3,80221,73373307.5,20260119,915.2666666666668,914.75,915.7833333333336,915.7833333333336,914.75,1.0333333333335304,0.1127723816799662,Narrow,Bullish,Above CPR,Cash Only,Capital Goods,True,False,0.1724137931034483,58,261746373.475,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NITIRAJ,EQ,NITIRAJ ENGINEERS LTD,186.86,189.95,183.0,186.16,1673,310871.85,20260119,186.37,186.475,186.265,186.475,186.265,0.2099999999999795,0.1128061882251716,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.0862068965517241,58,375047.565,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RVHL,EQ,RAVINDER HEIGHTS LIMITED,51.85,51.85,48.16,49.92,4414,220313.02,20260119,49.97666666666667,50.005,49.94833333333334,50.005,49.94833333333334,0.0566666666666577,0.1135149572649394,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.0526315789473684,19,744314.8,Higher,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NAUKRI,EQ,INFO EDGE (I) LTD,1320.5,1324.9,1305.4,1317.4,590870,777529849.7,20260119,1315.9,1315.15,1316.65,1316.65,1315.15,1.5,0.11386063458327,Narrow,Bullish,Above CPR,Cash Only,Consumer Services,True,False,0.1724137931034483,58,921134795.3,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
STARHEALTH,EQ,STAR HEALTH & AL INS CO L,441.4,442.5,435.9,438.45,334635,146830239.8,20260119,438.95,439.2,438.7,439.2,438.7,0.5,0.114038088721633,Narrow,Bearish,Below CPR,Cash Only,Financial Services,False,True,0.2241379310344827,58,170820581.425,Lower,True,Short,True,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RAYMOND,EQ,RAYMOND LTD,393.9,395.25,390.2,393.4,147346,57889481.45,20260119,392.95,392.725,393.175,393.175,392.725,0.4499999999999318,0.1143873919674458,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0517241379310344,58,99492553.875,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HERANBA,EQ,HERANBA INDUSTRIES LTD,217.5,219.5,215.36,217.81,17564,3812435.22,20260119,217.5566666666667,217.43,217.6833333333334,217.6833333333334,217.43,0.2533333333333871,0.116309321579995,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2241379310344827,58,6892795.02,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LAGNAM,EQ,LAGNAM SPINTEX LIMITED,70.5,70.5,67.3,68.78,4843,332269.74,20260119,68.86,68.9,68.82,68.9,68.82,0.0800000000000125,0.1163128816516611,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.0689655172413793,58,422387.94,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ASMS,EQ,BARTRONICS INDIA LIMITED,11.4,11.75,11.11,11.41,289072,3318797.94,20260119,11.423333333333332,11.43,11.416666666666664,11.43,11.416666666666664,0.0133333333333354,0.1168565585743682,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.0909090909090909,33,1875816.31,Higher,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GHCL,EQ,GHCL LIMITED,545.45,545.45,533.45,540.4,106873,57602084.6,20260119,539.7666666666668,539.45,540.0833333333335,540.0833333333335,539.45,0.6333333333334394,0.1171971379225461,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1896551724137931,58,60355524.1,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AMBUJACEM,EQ,AMBUJA CEMENTS LTD,551.3,555.4,546.95,552.15,1523060,841015162.6,20260119,551.5,551.175,551.825,551.825,551.175,0.650000000000091,0.1177216336140706,Narrow,Bullish,Above CPR,Cash Only,Construction Materials,True,False,0.0862068965517241,58,776375724.875,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ASALCBR,EQ,ASSO ALCOHOLS & BREW LTD,830.0,842.45,826.2,832.85,24782,20630104.45,20260119,833.8333333333334,834.325,833.3416666666667,834.325,833.3416666666667,0.9833333333333484,0.1180684797182383,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.1551724137931034,58,39748702.025,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HLEGLAS,EQ,HLE GLASCOAT LIMITED,440.0,440.05,432.1,435.3,35909,15636445.8,20260119,435.81666666666666,436.0750000000001,435.5583333333333,436.0750000000001,435.5583333333333,0.5166666666667652,0.1186920897465576,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.1034482758620689,58,49634312.825,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CANHLIFE,EQ,CANARA HSBC LIFE INS CO L,141.0,141.59,137.75,139.92,2046462,286510553.74,20260119,139.75333333333333,139.67000000000002,139.83666666666664,139.83666666666664,139.67000000000002,0.1666666666666287,0.1191156851533939,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,False,0.1896551724137931,58,167008365.195,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BBNPPGOLD,EQ,BARODABNP - BBNPPGOLD,137.6,142.4,137.6,139.75,211479,29577868.65,20260119,139.91666666666666,140.0,139.83333333333331,140.0,139.83333333333331,0.1666666666666856,0.119260584376877,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.2413793103448276,58,5576827.675,Higher,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PPL,EQ,PRAKASH PIPES LIMITED,207.77,208.78,203.0,205.52,85409,17552684.41,20260119,205.76666666666665,205.89,205.6433333333333,205.89,205.6433333333333,0.2466666666666697,0.1200207603477372,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.1551724137931034,58,15070458.345,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
REDTAPE,EQ,REDTAPE LIMITED,124.06,124.98,123.45,124.44,246447,30512032.35,20260119,124.29,124.215,124.365,124.365,124.215,0.1500000000000056,0.1205400192864076,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2068965517241379,58,28152728.335,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SAMMAANCAP,EQ,SAMMAAN CAPITAL LIMITED,139.5,142.73,139.4,140.81,4954932,699099001.13,20260119,140.98,141.065,140.89499999999998,141.065,140.89499999999998,0.1700000000000159,0.1207300617853958,Narrow,Bearish,Below CPR,Cash Only,Financial Services,False,True,0.1034482758620689,58,1823473483.705,Inside,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TIMETECHNO,EQ,TIME TECHNOPLAST LTD.,179.3,182.68,178.6,180.97,2397039,433720936.58,20260119,180.75,180.64,180.86,180.86,180.64,0.2200000000000272,0.1215671105708279,Narrow,Bullish,Above CPR,Cash Only,Information Technology,True,False,0.1551724137931034,58,371860163.535,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NITCO,EQ,NITCO LIMITED,89.0,89.7,84.5,87.26,275248,23745696.32,20260119,87.15333333333332,87.1,87.20666666666665,87.20666666666665,87.1,0.1066666666666549,0.122240048896006,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1724137931034483,58,28520239.035,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SYNGENE,EQ,SYNGENE INTERNATIONAL LTD,622.1,628.75,619.95,625.5,265384,165791503.15,20260119,624.7333333333333,624.35,625.1166666666667,625.1166666666667,624.35,0.7666666666666515,0.1225686117772424,Narrow,Bullish,Above CPR,Cash Only,Healthcare,True,False,0.3103448275862069,58,262199193.675,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HEMIPROP,EQ,HEMISPHERE PROP IND LTD,137.9,139.08,135.55,137.57,263623,36155812.58,20260119,137.4,137.315,137.485,137.485,137.315,0.1700000000000159,0.1235734535145859,Narrow,Bullish,Above CPR,Cash Only,Real Estate & Infra,True,False,0.1379310344827586,58,30993154.55,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
KINGFA,EQ,KINGFA SCI & TEC IND LTD.,4362.1,4400.0,4308.0,4362.1,2648,11537123.7,20260119,4356.7,4354.0,4359.4,4359.4,4354.0,5.399999999999636,0.1237935856582754,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2727272727272727,33,13630938.7,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BSOFT,EQ,BIRLASOFT LIMITED,430.95,430.95,422.35,425.85,498299,211965809.9,20260119,426.3833333333334,426.65,426.1166666666668,426.65,426.1166666666668,0.5333333333331893,0.1252397166451072,Narrow,Bearish,Below CPR,Cash Only,Information Technology,False,True,0.1896551724137931,58,364950055.875,Lower,True,Short,True,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LAL,EQ,LORENZINI APPARELS LTD,8.0,8.29,7.66,7.96,33166,264530.71,20260119,7.97,7.975,7.965,7.975,7.965,0.0099999999999997,0.1256281407035149,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.0689655172413793,58,280578.66500000004,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LIBAS,EQ,LIBAS CONSU PRODUCTS LTD,10.9,10.9,10.26,10.56,18791,196533.79,20260119,10.573333333333332,10.58,10.566666666666665,10.58,10.566666666666665,0.0133333333333354,0.1262626262626459,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.1551724137931034,58,248530.13,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MAHSEAMLES,EQ,MAHARASHTRA SEAMLESS LTD,513.6,519.95,511.5,514.75,141261,72760553.05,20260119,515.4,515.725,515.0749999999999,515.725,515.0749999999999,0.650000000000091,0.1262748907236699,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.1379310344827586,58,77860544.9,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LEMERITE,EQ,LE MERITE EXPORTS LIMITED,470.0,470.0,455.15,461.7,70184,32511428.4,20260119,462.2833333333333,462.575,461.9916666666666,462.575,461.9916666666666,0.5833333333333712,0.1263446682550078,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.28,25,31376531.5,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PIDILITIND,EQ,PIDILITE INDUSTRIES LTD,1465.6,1480.4,1463.6,1474.8,435942,641716877.1,20260119,1472.9333333333334,1472.0,1473.8666666666668,1473.8666666666668,1472.0,1.866666666666788,0.1265708344634383,Narrow,Bullish,Above CPR,Cash Only,Chemicals,True,False,0.2068965517241379,58,720485488.75,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MRF,EQ,MRF LTD,143000.0,145135.0,141505.0,143045.0,5832,833283830.0,20260119,143228.33333333334,143320.0,143136.6666666667,143320.0,143136.6666666667,183.33333333331396,0.1281647966257569,Narrow,Bearish,Below CPR,Cash Only,Automobile and Auto Components,False,True,0.1896551724137931,58,588963377.5,Overlapping,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AMRUTANJAN,EQ,AMRUTAJAN HEALTH LTD,605.0,613.75,605.0,610.55,7236,4411916.2,20260119,609.7666666666667,609.375,610.1583333333333,610.1583333333333,609.375,0.783333333333303,0.1282996205606917,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2068965517241379,58,7002058.975,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
JKPAPER,EQ,JK PAPER LIMITED,338.7,340.4,331.3,336.5,192679,64929769.65,20260119,336.06666666666666,335.85,336.2833333333333,336.2833333333333,335.85,0.4333333333332803,0.1287766220901278,Narrow,Bullish,Above CPR,Cash Only,Paper & Packaging,True,False,0.2068965517241379,58,52292256.55,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NAVA,EQ,NAVA LIMITED,562.7,564.05,550.0,555.95,198125,109706350.15,20260119,556.6666666666666,557.025,556.3083333333333,557.025,556.3083333333333,0.716666666666697,0.1289084749827676,Narrow,Bearish,Below CPR,Cash Only,Power,False,True,0.1551724137931034,58,145785969.75,Lower,True,Short,True,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
FORTIS,EQ,FORTIS HEALTHCARE LTD,895.0,898.95,888.6,892.05,1173321,1048014949.9,20260119,893.2000000000002,893.7750000000001,892.6250000000002,893.7750000000001,892.6250000000002,1.1499999999998636,0.1289165405526443,Narrow,Bearish,Below CPR,Cash Only,Healthcare,False,True,0.2241379310344827,58,1856349071.625,Lower,True,Short,True,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
INDUSINDBK,EQ,INDUSIND BANK LIMITED,947.95,961.9,941.45,949.8,5455304,5184966963.55,20260119,951.0499999999998,951.675,950.4249999999996,951.675,950.4249999999996,1.2500000000002274,0.1316066540324518,Narrow,Bearish,Below CPR,Cash Only,Financial Services,False,True,0.1724137931034483,58,2706236696.575,Inside,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BLAL,EQ,BEML LAND ASSETS LIMITED,203.01,203.96,200.1,202.43,19506,3945169.32,20260119,202.16333333333333,202.03,202.29666666666665,202.29666666666665,202.03,0.2666666666666515,0.1317327800556496,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2068965517241379,58,5249162.52,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MOTISONS,EQ,MOTISONS JEWELLERS LTD,12.93,12.94,12.41,12.65,2272792,28689566.87,20260119,12.666666666666666,12.675,12.658333333333331,12.675,12.658333333333331,0.0166666666666692,0.1317523056653697,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.2586206896551724,58,29040117.295,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ENIL,EQ,ENTERTAIN NET. IND. LTD.,115.15,118.99,114.11,116.32,15756,1831423.84,20260119,116.47333333333331,116.55,116.39666666666665,116.55,116.39666666666665,0.1533333333333644,0.1318202659330849,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.1896551724137931,58,2079227.85,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HONDAPOWER,EQ,HONDA I POWER PRODUCT LTD,2155.0,2197.2,2132.0,2160.3,1804,3894027.4,20260119,2163.1666666666665,2164.6,2161.733333333333,2164.6,2161.733333333333,2.866666666666788,0.1326976191578386,Narrow,Bearish,Below CPR,Cash Only,Power & Utilities,False,True,0.2758620689655172,58,7718848.050000001,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ESTER,EQ,ESTER INDUSTRIES LTD,95.04,95.74,93.9,95.01,38667,3672382.79,20260119,94.88333333333333,94.82,94.94666666666666,94.94666666666666,94.82,0.1266666666666651,0.1333192997228346,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0862068965517241,58,7060973.265000001,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PILANIINVS,EQ,PILANI INV & IND COR LTD,4799.0,4800.5,4715.5,4748.5,3197,15166444.5,20260119,4754.833333333333,4758.0,4751.666666666666,4758.0,4751.666666666666,6.33333333333394,0.1333754518971031,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.25,48,10253678.5,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BIKAJI,EQ,BIKAJI FOODS INTERN LTD,699.7,704.6,686.0,696.7,108149,75178798.3,20260119,695.7666666666668,695.3,696.2333333333336,696.2333333333336,695.3,0.9333333333336212,0.1339648820631005,Narrow,Bullish,Above CPR,Cash Only,Fast Moving Consumer Goods,True,False,0.2413793103448276,58,86142967.725,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CARYSIL,EQ,CARYSIL LIMITED,776.0,780.0,755.0,769.05,67252,51603754.5,20260119,768.0166666666668,767.5,768.5333333333335,768.5333333333335,767.5,1.0333333333335304,0.1343649090869944,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0862068965517241,58,69263770.44999999,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MMP,EQ,MMP INDUSTRIES LIMITED,250.0,250.0,244.6,247.8,5589,1385064.55,20260119,247.4666666666667,247.3,247.63333333333335,247.63333333333335,247.3,0.3333333333333712,0.1345170836696413,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2068965517241379,58,3867261.2,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BALAXI,EQ,BALAXI PHARMA LTD,24.92,24.98,24.36,24.72,30678,758167.37,20260119,24.686666666666667,24.67,24.703333333333333,24.703333333333333,24.67,0.0333333333333314,0.1348435814455155,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1034482758620689,58,2680757.715,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RAINBOW,EQ,RAINBOW CHILDRENS MED LTD,1265.0,1270.0,1253.1,1259.0,65978,83122123.9,20260119,1260.7,1261.55,1259.85,1261.55,1259.85,1.699999999999818,0.1350277998411293,Narrow,Bearish,Below CPR,Cash Only,Healthcare,False,True,0.2758620689655172,58,119698754.25,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
