SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe
20MICRONS,20260130,177.81,181.78,167.05,175.28,86605361.98,20 MICRONS LTD,Diversified,Cash Only,20260130,174.70333333333335,174.41500000000002,174.99166666666667,174.99166666666667,174.41500000000002,0.5766666666666538,0.328997413661943,Moderate,Bullish,Above CPR,False,False,0.391304347826087,23,96310838.02,False,False,Lower,True,Neutral,False,None,16.330714285714286,,,0.03531178468850611,0.8992275818637925,False,False,No setup,0.0,None,Week 02 Feb – 06 Feb 2026,Weekly
21STCENMGM,20260130,38.79,39.0,36.52,38.0,468309.08999999997,21ST CENTURY MGMT SERVICE,Diversified,Cash Only,20260130,37.84,37.760000000000005,37.92,37.92,37.760000000000005,0.1599999999999966,0.4210526315789384,Moderate,Bullish,Above CPR,False,False,0.08695652173913043,23,1317687.12,True,True,Lower,True,Neutral,True,None,3.8350000000000004,,,0.04172099087353235,0.3554023431601881,False,False,No setup,0.0,None,Week 02 Feb – 06 Feb 2026,Weekly
360ONE,20260130,1108.0,1157.9,1100.3,1134.3,6834800686.4,360 ONE WAM LIMITED,Financial Services,Cash Only,20260130,1130.8333333333333,1129.1,1132.5666666666666,1132.5666666666666,1129.1,3.466666666666697,0.30562167562961273,Moderate,Bullish,Above CPR,False,False,0.13043478260869565,23,4239289385.9,True,False,Inside,True,Neutral,True,None,82.69285714285719,,,0.041922202067317726,1.6122515035498037,False,False,No setup,0.0,None,Week 02 Feb – 06 Feb 2026,Weekly
3IINFOLTD,20260130,14.85,15.85,14.4,14.97,24675498.380000003,3I INFOTECH LIMITED,Information Technology,Cash Only,20260130,15.073333333333332,15.125,15.021666666666665,15.125,15.021666666666665,0.10333333333333528,0.6902694277443906,Moderate,Bearish,Below CPR,False,False,0.4782608695652174,23,33951439.49,False,False,Higher,True,Neutral,False,None,1.3907142857142856,,,0.07430234548878757,0.7267879875098634,False,False,No setup,0.0,None,Week 02 Feb – 06 Feb 2026,Weekly
3MINDIA,20260130,33300.0,35500.0,32750.0,34390.0,463171930.0,3M INDIA LIMITED,Diversified,Cash Only,20260130,34213.333333333336,34125.0,34301.66666666667,34301.66666666667,34125.0,176.66666666667152,0.5137152272947704,Moderate,Bullish,Above CPR,False,False,0.30434782608695654,23,539661000.0,True,True,Higher,True,Neutral,False,None,2230.714285714286,,,0.07919735297257129,0.8582645957369534,False,False,No setup,0.0,None,Week 02 Feb – 06 Feb 2026,Weekly
3PLAND,20260130,34.29,36.78,33.4,35.37,479382.19,3P LAND HOLDINGS LIMITED,Diversified,Cash Only,20260130,35.18333333333334,35.09,35.27666666666667,35.27666666666667,35.09,0.18666666666666742,0.5277542173216495,Moderate,Bullish,Above CPR,False,False,0.30434782608695654,23,1100588.79,True,False,Lower,True,Neutral,False,None,3.9342857142857146,,,0.047446138949407114,0.43556884674429586,False,False,No setup,0.0,None,Week 02 Feb – 06 Feb 2026,Weekly
5PAISA,20260130,340.55,363.65,334.0,346.6,85622394.5,5PAISA CAPITAL LIMITED,Stock Broking,Cash Only,20260130,348.0833333333333,348.825,347.34166666666664,348.825,347.34166666666664,1.4833333333333485,0.4279669167147572,Moderate,Bearish,Below CPR,False,False,0.21739130434782608,23,85622394.5,True,False,Inside,True,Neutral,True,None,36.714285714285715,,,0.04040207522697836,1.0,False,False,No setup,0.0,None,Week 02 Feb – 06 Feb 2026,Weekly
63MOONS,20260130,591.8,702.0,575.05,648.5,591963822.5,63 MOONS TECHNOLOGIES LTD,Diversified,Cash Only,20260130,641.85,638.525,645.1750000000001,645.1750000000001,638.525,6.650000000000091,1.025443330763314,Wide,Bullish,Above CPR,False,False,0.391304347826087,23,411521023.6,True,False,Higher,True,Neutral,False,None,82.06071428571428,,,0.08103755929842997,1.438477716937716,False,False,No setup,0.0,None,Week 02 Feb – 06 Feb 2026,Weekly
A2ZINFRA,20260130,13.99,14.59,13.8,14.13,13283138.46,A2Z INFRA ENGINEERING LTD,Real Estate & Infra,Cash Only,20260130,14.173333333333334,14.195,14.151666666666667,14.195,14.151666666666667,0.043333333333333,0.30667610285444447,Moderate,Bearish,Below CPR,False,False,0.14285714285714285,14,16477107.775000002,False,False,Lower,True,Neutral,True,None,,,,,0.8061571631007918,False,False,No setup,0.0,None,Week 02 Feb – 06 Feb 2026,Weekly
AADHARHFC,20260130,472.95,492.95,468.4,491.3,855762403.8,AADHAR HOUSING FINANCE L,Financial Services,Cash Only,20260130,484.21666666666664,480.67499999999995,487.7583333333333,487.7583333333333,480.67499999999995,7.083333333333371,1.4417531718569858,Wide,Bullish,Above CPR,False,False,0.8695652173913043,23,781564142.75,False,False,Higher,True,Neutral,False,None,20.47142857142857,,,0.3460107001628304,1.094935600280902,False,False,No setup,0.0,None,Week 02 Feb – 06 Feb 2026,Weekly
