SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe
20MICRONS,20260515,182.0,184.68,172.25,174.0,78421251.3,20 MICRONS LTD,Diversified,Cash Only,20260515,176.9766666666667,178.465,175.48833333333337,178.465,175.48833333333337,2.976666666666631,1.7107279693486386,Wide,Bearish,Below CPR,False,False,0.7631578947368421,38,82756688.465,False,False,Lower,True,Risk Off,False,None,15.657857142857143,,,0.19010689901616182,0.9476122444552192,False,False,No setup,0.0,None,Week 18 May – 22 May 2026,Weekly
21STCENMGM,20260515,35.29,35.29,31.87,32.11,636214.12,21ST CENTURY MGMT SERVICE,Diversified,Cash Only,20260515,33.089999999999996,33.58,32.599999999999994,33.58,32.599999999999994,0.980000000000004,3.0520087200249266,Wide,Bearish,Below CPR,False,False,0.9210526315789473,38,982431.685,False,False,Lower,True,Risk Off,False,None,2.5142857142857156,,,0.38977272727272866,0.647591206303571,False,False,No setup,0.0,None,Week 18 May – 22 May 2026,Weekly
360ONE,20260515,1115.0,1134.4,1062.0,1093.8,3881846887.7,360 ONE WAM LIMITED,Financial Services,Cash Only,20260515,1096.7333333333333,1098.2,1095.2666666666667,1098.2,1095.2666666666667,2.933333333333394,0.2681782166148651,Moderate,Bearish,Below CPR,False,False,0.13157894736842105,38,4103073419.4,False,False,Inside,True,Risk Off,True,None,77.30357142857146,,,0.03794563794563872,0.9460827265108138,False,False,No setup,0.0,None,Week 18 May – 22 May 2026,Weekly
3BBLACKBIO,20260515,1324.9,1424.7,1221.3,1371.7,89390468.0,3B BLACKBIO DX LTD.,Healthcare & Pharma,Cash Only,20260515,1339.2333333333333,1323.0,1355.4666666666667,1355.4666666666667,1323.0,32.4666666666667,2.3668926636047747,Wide,Bullish,Above CPR,False,False,0.75,4,55411997.075,False,False,Higher,False,Risk Off,False,None,,,,,1.613197010008685,False,False,No setup,0.0,None,Week 18 May – 22 May 2026,Weekly
3IINFOLTD,20260515,17.95,18.11,17.08,17.58,54765208.58,3I INFOTECH LIMITED,Information Technology,Cash Only,20260515,17.59,17.595,17.585,17.595,17.585,0.00999999999999801,0.05688282138792953,Narrow,Bearish,Below CPR,False,True,0.07894736842105263,38,35329641.725,True,True,Lower,True,Risk Off,True,None,1.2835714285714286,,,0.0077907623817458065,1.5501206892015262,False,False,No setup,0.0,None,Week 18 May – 22 May 2026,Weekly
3MINDIA,20260515,32040.0,32200.0,30790.0,31245.0,277358660.0,3M INDIA LIMITED,Diversified,Cash Only,20260515,31411.666666666668,31495.0,31328.333333333336,31495.0,31328.333333333336,166.66666666666424,0.5334186803221772,Moderate,Bearish,Below CPR,False,False,0.2894736842105263,38,597586345.0,False,False,Lower,True,Risk Off,False,None,2295.0,,,0.07262164124909118,0.4641315222823574,False,False,No setup,0.0,None,Week 18 May – 22 May 2026,Weekly
3PLAND,20260515,34.61,36.9,31.5,31.94,1737043.51,3P LAND HOLDINGS LIMITED,Diversified,Cash Only,20260515,33.446666666666665,34.2,32.69333333333333,34.2,32.69333333333333,1.5066666666666748,4.717178042162413,Wide,Bearish,Below CPR,False,False,1.0,38,882387.155,False,False,Lower,True,Risk Off,False,None,4.340000000000001,,,0.34715821812596187,1.9685729786037058,False,False,No setup,0.0,None,Week 18 May – 22 May 2026,Weekly
5PAISA,20260515,328.1,334.5,301.0,303.75,69796662.05,5PAISA CAPITAL LIMITED,Stock Broking,Cash Only,20260515,313.0833333333333,317.75,308.41666666666663,317.75,308.41666666666663,9.333333333333371,3.0727023319616036,Wide,Bearish,Below CPR,False,False,0.868421052631579,38,89846105.8,False,False,Lower,True,Risk Off,False,None,30.148571428571433,,,0.30957796310336233,0.7768468252299032,False,False,No setup,0.0,None,Week 18 May – 22 May 2026,Weekly
63MOONS,20260515,718.0,718.0,638.5,645.95,245617493.25,63 MOONS TECHNOLOGIES LTD,Diversified,Cash Only,20260515,667.4833333333333,678.25,656.7166666666667,678.25,656.7166666666667,21.533333333333303,3.333591351239771,Wide,Bearish,Below CPR,False,False,0.8157894736842105,38,449119756.9,False,False,Lower,True,Risk Off,False,None,77.28571428571429,,,0.27861983980283384,0.5468864138717653,False,False,No setup,0.0,None,Week 18 May – 22 May 2026,Weekly
AAATECH,20260515,100.94,102.8,91.35,93.58,12872602.39,AAA TECHNOLOGIES LIMITED,Information Technology,Cash Only,20260515,95.90999999999998,97.07499999999999,94.74499999999998,97.07499999999999,94.74499999999998,2.3300000000000125,2.4898482581748373,Wide,Bearish,Below CPR,False,False,0.7619047619047619,21,14198207.600000001,False,False,Lower,True,Risk Off,False,None,10.879285714285714,,,0.21416847219486687,0.906635735485372,False,False,No setup,0.0,None,Week 18 May – 22 May 2026,Weekly
